folioviv,tipo_viv,mat_pared,mat_techos,mat_pisos,antiguedad,antigua_ne,cocina,cocina_dor,cuart_dorm,num_cuarto,disp_agua,dotac_agua,excusado,uso_compar,sanit_agua,biodigest,bano_comp,bano_excus,bano_regad,drenaje,disp_elect,focos_inca,focos_ahor,combustible,estufa_chi,eli_basura,tenencia,renta,estim_pago,pago_viv,pago_mesp,tipo_adqui,viv_usada,tipo_finan,num_dueno1,hog_dueno1,num_dueno2,hog_dueno2,escrituras,lavadero,fregadero,regadera,tinaco_azo,cisterna,pileta,calent_sol,calent_gas,medidor_luz,bomba_agua,tanque_gas,aire_acond,calefacc,tot_resid,tot_hom,tot_muj,tot_hog,ubica_geo,ageb,tam_loc,est_socio,est_dis,upm,factor
1960068804,1,8,10,3, ,1,1,2,3,4,1,1,1,2,1,2,1,0,0,1,1,0,7,4, ,1,3, ,1500,4184,1,1,1,1,01,1, , ,1,1,1,1,2,2,2,2,1,1,2,2,1,1,5,3,2,1,190410000,000-0,4,2,303,0049070,88
1960068805,1,8,10,3,1, ,1,2,3,4,1,1,1,2,1,2,1,0,0,1,1,0,7,3, ,1,3, ,1200,2300,1,1,1,1,01,1,02,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,5,2,3,1,190410000,000-0,4,2,303,0049070,88
1960068806,1,8,10,2,8, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,0,6,4, ,1,2, ,1600, , , , , , , , , , ,1,1,1,2,2,2,2,2,1,2,2,2,2,3,1,2,1,190410000,000-0,4,2,303,0049070,88
1960068908,1,8,10,3,7, ,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,4,9,4, ,1,3, ,1500,2200,1,1,1,1,01,1, , ,1,1,1,1,2,2,2,2,1,1,2,2,1,1,5,4,1,1,190410000,000-0,4,2,303,0049070,88
1960068909,1,8,10,2,6, ,1,2,1,3,1,1,1,2,1,2,1,0,0,1,1,0,8,5, ,1,3, ,2000,2800,1,1,2,1,01,1, , ,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,0,1,190410000,000-0,4,2,303,0049070,88
1960068910,1,8,10,2,7, ,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,2,4,3, ,1,3, ,2000,2500,1,1,2,1,01,1, , ,1,1,1,1,2,2,2,2,2,1,2,2,2,2,5,4,1,1,190410000,000-0,4,2,303,0049070,88
1960068911,1,8,10,3,15, ,1,2,2,5,1,1,1,2,1,2,1,0,0,1,1,13,0,4, ,1,3, ,4000,4000,1,1,2,1,01,1, , ,3,1,1,1,2,2,2,2,2,1,2,2,1,2,4,2,2,1,190410000,000-0,4,2,303,0049070,88
1960068912,1,8,10,2,8, ,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,3,1,3, ,1,3, ,800,3000,1,1,2,1,01,1, , ,1,1,1,1,2,2,1,2,2,1,2,2,2,2,3,2,1,1,190410000,000-0,4,2,303,0049070,88
1960070301,1,8,10,3, ,1,1,2,1,3,1,1,1,2,1,2,1,0,0,1,1,1,5,3, ,1,1,1200, , ,1, , , , , , , , ,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,190410000,000-0,4,2,303,0049080,110
1960070302,1,8,10,3,7, ,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,6,1,3, ,1,1,1000, , ,1, , , , , , , , ,1,1,1,2,2,2,2,2,1,2,2,2,2,5,2,3,1,190410000,000-0,4,2,303,0049080,110
1960070303,1,8,10,3,7, ,1,2,2,3,1,1,1,2,1,2,2,0,0,1,1,0,10,4, ,1,3, ,2000,2000,1,1,2,1,01,1, , ,1,1,1,1,2,2,2,2,1,1,2,2,1,2,6,3,3,1,190410000,000-0,4,2,303,0049080,110
1960070304,1,8,10,3,5, ,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,0,8,4, ,1,3, ,1200,2400,1,1,2,1,02,1, , ,1,2,1,1,2,2,2,2,1,1,2,2,2,2,4,3,1,1,190410000,000-0,4,2,303,0049080,110
1960070306,1,8,10,3,6, ,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,6,2,3, ,1,3, ,1000,1000,1,1,2,1,01,1, , ,1,1,1,1,2,2,2,2,1,1,2,2,2,2,5,2,3,1,190410000,000-0,4,2,303,0049080,110
1960070407,1,8,10,3,10, ,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,9,0,4, ,1,3, ,1500,1444,1,1,2,1,01,1, , ,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1,1,1,190410000,000-0,4,2,303,0049080,110
1960070408,1,8,10,2,10, ,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,0,8,4, ,1,3, ,1400,1432,1,1,2,1,01,1, , ,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,0,1,1,190410000,000-0,4,2,303,0049080,110
1960070409,1,8,10,3,5, ,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,0,10,3, ,1,3, ,1000,1000,1,1,2,1,02,1, , ,1,1,1,1,2,2,2,2,1,1,2,2,1,1,3,2,1,1,190410000,000-0,4,2,303,0049080,110
1960070410,1,8,10,2,6, ,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,0,7,4, ,1,3, ,1200,800,1,1,2,1,02,1, , ,1,1,1,1,2,2,2,2,1,1,2,2,1,2,3,2,1,1,190410000,000-0,4,2,303,0049080,110
1960070411,1,8,10,3,4, ,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,3,7,3, ,1,3, ,1000,1800,1,1,2,1,01,1, , ,1,1,1,1,2,2,2,2,2,1,2,2,2,2,4,2,2,1,190410000,000-0,4,2,303,0049080,110
1960070513,2,8,10,3, ,1,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,4,0,4, ,1,1,1100, , ,1, , , , , , , , ,1,1,1,2,2,2,2,2,1,2,2,2,2,4,2,2,1,190410000,000-0,4,2,303,0049080,110
1960070516,2,8,10,3, ,1,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,3,0,4, ,1,3, ,1500,2000,1,1,2,1,01,1, , ,1,2,1,1,2,2,2,2,1,1,2,2,2,2,5,2,3,1,190410000,000-0,4,2,303,0049080,110
1960070517,1,8,10,3,7, ,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,0,4,4, ,1,3, ,1200,1400,1,1,2,1,01,1, , ,1,1,1,1,2,2,2,2,1,1,2,2,2,2,3,1,2,1,190410000,000-0,4,2,303,0049080,110
1960070518,2,8,10,3,7, ,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,5,4,4, ,1,2, ,1400, , , , , , , , , , ,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1,1,1,190410000,000-0,4,2,303,0049080,110
1960070619,2,8,10,3,8, ,1,2,2,7,1,1,1,2,1,2,1,0,0,1,1,0,8,3, ,1,1,1200, , ,2, , , , , , , , ,1,1,1,2,2,2,2,2,1,2,2,2,2,5,4,1,1,190410000,000-0,4,2,303,0049080,110
1960070620,2,8,10,3,8, ,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,0,8,3, ,1,3, ,1000,1350,1,1,2,1,01,1, , ,1,1,1,1,2,2,2,2,2,1,2,2,2,2,3,1,2,1,190410000,000-0,4,2,303,0049080,110
1960070621,1,8,10,2,8, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,0,6,4, ,1,3, ,1500,1300,1,1,2,1,01,1, , ,1,1,1,1,2,2,2,2,1,1,2,2,2,2,4,2,2,1,190410000,000-0,4,2,303,0049080,110
1960070623,5,8,10,3,5, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,1,5,4, ,1,3, ,1200,800,1,1,2,1,01,1, , ,1,1,1,1,2,2,2,2,2,1,2,2,1,2,3,2,1,1,190410000,000-0,4,2,303,0049080,110
1960070624,2,8,10,2,6, ,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,2,5,4, ,1,3, ,1000,1400,1,1,2,1,01,1, , ,1,2,1,1,2,2,1,2,2,1,2,2,1,2,2,0,2,1,190410000,000-0,4,2,303,0049080,110
1960075011,1,8,10,3,10, ,1,2,3,5,1,1,1,2,1,2,1,0,0,2,1,0,5,3, ,4,4, ,800, , ,3, ,5,01,1, , ,3,1,1,1,2,2,2,2,2,1,2,2,2,2,6,3,3,2,190010000,000-0,4,2,303,0049090,71
1960075012,1,3,03,2,10, ,1,1,3,4,2,1,1,2,2,2,0,1,1,2,1,1,3,3, ,1,4, ,800, , ,3, ,5,01,1, , ,1,2,1,1,2,2,2,2,2,1,2,2,2,2,6,4,2,1,190010000,000-0,4,2,303,0049090,71
1960075013,1,8,10,2,8, ,1,2,2,3,2,1,1,2,2,2,1,0,0,2,1,0,7,3, ,1,4, ,1000, , ,3, ,5,01,1, , ,1,2,1,1,2,2,2,2,2,1,2,2,1,2,5,3,2,1,190010000,000-0,4,2,303,0049090,71
1960075014,1,8,10,2, ,1,1,2,1,4,1,1,1,1,1,2,1,0,0,2,1,5,2,6, ,1,2, ,500, , , , , , , , , , ,2,1,1,2,2,2,2,2,1,2,2,1,2,1,0,1,1,190010000,000-0,4,2,303,0049090,71
1960075015,1,8,10,2,8, ,1,1,2,4,1,1,1,2,1,2,1,0,0,1,1,0,8,3, ,1,4, ,1200, , ,3, ,5,01,1, , ,3,2,1,1,2,2,2,2,1,2,2,2,2,2,4,2,2,1,190010000,000-0,4,2,303,0049090,71
1960075701,1,8,10,2,10, ,1,2,3,5,1,1,1,2,1,2,1,0,0,2,1,3,7,3, ,1,4, ,1500, , ,2, ,5,01,1,02,1,3,2,1,1,2,2,2,2,2,1,2,2,2,2,4,2,2,1,190010000,000-0,4,2,303,0049090,71
1960075702,1,8,10,2,14, ,1,2,2,3,1,1,1,2,1,2,1,0,0,2,1,5,0,3, ,1,4, ,1200, , ,3, ,5,01,1, , ,1,2,1,1,2,2,2,2,2,1,2,2,1,2,3,2,1,1,190010000,000-0,4,2,303,0049090,71
1960075703,1,8,10,2,17, ,1,2,2,4,1,1,1,2,1,2,1,1,1,2,1,0,8,3, ,1,4, ,1200, , ,3, ,5,01,1,02,1,1,1,1,1,2,2,2,2,1,1,2,2,1,1,5,2,3,1,190010000,000-0,4,2,303,0049090,71
1960075705,1,8,10,2,10, ,1,2,2,3,2,1,1,2,2,2,1,0,0,2,1,0,3,3, ,1,4, ,1200, , ,3, ,4,01,1, , ,1,2,1,1,2,2,2,2,2,1,2,2,2,2,3,2,1,1,190010000,000-0,4,2,303,0049090,71
1960075706,1,8,10,2,10, ,1,2,3,4,2,1,1,2,2,2,1,0,0,2,1,0,8,3, ,1,4, ,1000, , ,2, ,5,01,1, , ,3,2,2,1,2,2,2,2,2,1,2,2,2,2,5,2,3,1,190010000,000-0,4,2,303,0049090,71
1960075707,1,8,10,2, ,1,1,2,1,3,1,1,1,2,1,2,1,0,0,2,1,0,4,3, ,1,1,500, , ,1, , , , , , , , ,2,1,1,2,2,2,2,2,1,2,2,1,2,4,2,2,1,190010000,000-0,4,2,303,0049090,71
1960075708,1,8,03,2,24, ,1,1,2,3,2,1,1,2,2,2,1,0,0,2,1,2,1,3, ,1,2, ,1000, , , , , , , , , , ,1,2,1,2,2,1,2,2,1,2,2,2,2,3,1,2,1,190010000,000-0,4,2,303,0049090,71
1960075709,1,8,10,3,7, ,2, ,1,1,1,1,1,2,2,2,1,0,0,2,1,2,1,3, ,1,2, ,1000, , , , , , , , , , ,2,2,1,2,2,2,2,2,1,2,2,2,2,4,2,2,1,190010000,000-0,4,2,303,0049090,71
1960075821,1,8,10,2,10, ,1,1,1,1,2,1,1,2,2,2,0,1,0,2,1,1,0,3, ,1,4, ,1000, , ,3, ,5,01,1, , ,3,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,0,1,190010000,000-0,4,2,303,0049090,71
1960075822,1,8,10,2,17, ,1,2,1,6,1,1,1,2,1,2,1,0,0,2,1,0,6,3, ,1,4, ,1500, , ,2, ,5,02,1, , ,3,2,1,1,2,2,2,2,1,1,2,2,1,2,2,1,1,1,190010000,000-0,4,2,303,0049090,71
1960075823,1,8,03,2,10, ,1,2,2,3,1,1,1,2,1,2,1,0,0,2,1,0,6,3, ,1,4, ,1000, , ,2, ,5,01,1, , ,3,1,1,1,2,2,2,2,2,1,2,2,2,2,4,1,3,1,190010000,000-0,4,2,303,0049090,71
1960075824,1,8,10,2,17, ,1,2,1,2,2,1,1,2,1,2,1,0,0,2,1,1,2,3, ,1,4, ,1000, , ,1,2,5,01,1, , ,3,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,190010000,000-0,4,2,303,0049090,71
1960075825,1,8,10,2,12, ,1,2,2,3,1,1,1,2,2,2,1,0,0,2,1,0,7,3, ,1,4, ,1000, , ,2, ,5,02,1, , ,3,2,1,1,2,2,2,2,2,1,2,2,1,1,3,2,1,1,190010000,000-0,4,2,303,0049090,71
1960075916,1,8,10,2,1, ,1,1,2,4,1,1,1,2,1,2,1,1,0,2,1,0,3,3, ,1,1,1000, , ,1, , , , , , , , ,1,2,1,2,2,2,2,2,1,2,2,2,2,3,2,1,1,190010000,000-0,4,2,303,0049090,71
1960075917,1,8,10,2, ,1,1,2,3,5,1,1,1,2,2,2,1,0,0,2,1,2,3,3, ,1,1,600, , ,1, , , , , , , , ,2,2,1,2,2,2,2,2,1,2,2,2,2,3,1,2,1,190010000,000-0,4,2,303,0049090,71
1960075919,1,8,10,2,1, ,1,2,2,4,1,1,1,2,1,2,1,0,0,2,1,2,4,3, ,1,4, ,1000, , ,4, , ,01,1, , ,3,2,2,1,2,2,2,2,2,1,2,2,1,2,4,3,1,1,190010000,000-0,4,2,303,0049090,71
1960075920,1,8,10,3,5, ,1,2,2,3,1,1,1,2,1,2,0,1,1,2,1,6,0,3, ,4,4, ,900, , ,3, ,5,02,1, , ,3,2,1,1,2,2,2,2,2,1,2,2,1,2,5,2,3,1,190010000,000-0,4,2,303,0049090,71
1960092216,1,8,10,2,15, ,1,2,2,4,1,1,1,2,1,2,1,0,0,2,1,0,9,3, ,1,2, ,1200, , , , , , , , , , ,1,1,1,2,2,2,2,1,1,2,1,1,1,4,2,2,1,190040000,000-0,4,2,303,0049100,51
1960092217,1,8,10,3,42, ,1,2,2,4,1,1,1,2,1,2,1,0,0,2,1,0,7,3, ,1,4, ,1500, , ,3, ,5,01,1, , ,1,2,1,1,2,2,2,2,1,1,2,1,1,2,1,0,1,1,190040000,000-0,4,2,303,0049100,51
1960092218,1,8,03,3,40, ,1,2,3,5,1,1,1,2,2,1,1,0,0,2,1,0,5,3, ,1,4, ,2000, , ,3, ,5,01,1, , ,1,1,1,1,2,2,2,2,2,1,2,1,2,2,5,4,1,1,190040000,000-0,4,2,303,0049100,51
1960092219,1,8,10,2,13, ,1,2,1,3,1,1,1,2,1,2,1,0,0,2,1,3,3,3, ,1,1,500, , ,1, , , , , , , , ,1,1,1,2,2,2,2,1,1,2,1,1,2,4,2,2,1,190040000,000-0,4,2,303,0049100,51
1960092220,1,8,10,2,7, ,1,2,2,6,1,1,1,2,1,2,1,0,0,2,1,9,4,3, ,1,4, ,1500, , ,3, ,5,01,1, , ,3,1,2,1,2,2,2,2,1,1,2,1,1,2,3,2,1,1,190040000,000-0,4,2,303,0049100,51
1960092221,1,8,03,2,30, ,1,2,2,4,1,1,1,2,1,2,1,0,0,2,1,0,5,3, ,1,4, ,1000, , ,2, ,5,01,1, , ,1,1,1,1,2,2,2,2,2,1,2,2,1,2,2,1,1,1,190040000,000-0,4,2,303,0049100,51
1960092222,1,8,03,2,25, ,1,2,2,3,1,1,1,2,2,2,1,0,0,2,1,0,4,3, ,1,4, ,1000, , ,1,1,4,01,1, , ,1,1,1,1,1,2,2,2,2,1,2,2,1,2,4,3,1,1,190040000,000-0,4,2,303,0049100,51
1960092223,1,8,01,2,24, ,1,1,2,4,1,1,1,2,1,2,1,0,0,2,1,1,3,4, ,1,4, ,1500, , ,2, ,5,01,1, , ,1,1,1,1,1,2,2,2,2,1,1,2,1,2,5,3,2,1,190040000,000-0,4,2,303,0049100,51
1960092224,1,8,03,2,13, ,1,2,2,3,1,1,1,2,1,2,1,0,0,2,1,2,4,3, ,1,4, ,1000, , ,3, ,5,01,1, , ,1,1,1,1,2,2,2,2,2,1,2,2,1,2,5,2,3,1,190040000,000-0,4,2,303,0049100,51
1960092225,1,8,10,2,13, ,1,2,3,4,1,1,1,2,2,2,1,0,0,2,1,4,1,3, ,1,4, ,2000, , ,3, ,5,01,1,02,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,5,2,3,1,190040000,000-0,4,2,303,0049100,51
1960092301,1,6,03,2,30, ,1,2,1,4,1,1,1,2,1,2,1,0,0,2,1,3,0,3, ,1,2, ,1000, , , , , , , , , , ,2,2,1,2,2,2,2,2,1,2,1,2,2,3,2,1,1,190040000,000-0,4,2,303,0049100,51
1960092302,1,8,10,3,20, ,1,2,2,4,1,1,1,2,1,2,1,0,0,2,1,0,6,3, ,1,4, ,1500, , ,3, ,5,01,1, , ,3,1,1,1,2,2,2,2,2,1,2,1,1,2,2,1,1,1,190040000,000-0,4,2,303,0049100,51
1960092303,1,8,10,2,40, ,1,2,2,3,1,1,1,2,1,1,1,0,0,2,1,6,4,3, ,1,4, ,1500, , ,2, ,5,01,1, , ,3,1,1,1,2,2,2,2,1,1,2,1,1,2,5,2,3,1,190040000,000-0,4,2,303,0049100,51
1960092304,1,8,10,2,20, ,1,2,2,4,1,1,1,2,1,2,1,0,0,2,1,1,5,3, ,1,4, ,1400, , ,3, ,5,01,1, , ,3,1,1,1,2,2,2,2,1,1,2,1,2,2,4,2,2,1,190040000,000-0,4,2,303,0049100,51
1960092305,1,8,10,1,10, ,1,1,1,2,2,1,1,2,1,2,1,0,0,2,1,0,3,3, ,1,4, ,500, , ,3, ,5,01,1, , ,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,0,1,190040000,000-0,4,2,303,0049100,51
1960092411,1,8,03,2,13, ,1,2,1,2,1,1,1,2,1,2,1,0,0,2,1,0,4,3, ,1,4, ,800, , ,2, ,5,01,1, , ,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,190040000,000-0,4,2,303,0049100,51
1960092412,1,8,03,2,21, ,1,2,1,3,1,1,1,2,2,2,1,0,0,2,1,2,3,3, ,1,2, ,800, , , , , , , , , , ,2,1,1,2,2,1,2,2,1,2,2,2,2,4,3,1,1,190040000,000-0,4,2,303,0049100,51
1960092413,1,8,10,2,18, ,1,2,3,5,1,1,1,2,1,2,1,0,0,2,1,0,11,3, ,1,4, ,2000, , ,2, ,5,01,1, , ,1,1,1,1,2,2,2,2,1,1,2,2,1,1,4,3,1,1,190040000,000-0,4,2,303,0049100,51
1960092415,1,8,10,2,4, ,1,2,2,4,1,1,1,2,1,2,1,0,0,2,1,2,7,3, ,1,4, ,1000, , ,2, ,5,01,1, , ,2,2,1,1,2,2,2,2,1,1,1,2,1,2,4,3,1,1,190040000,000-0,4,2,303,0049100,51
1960092506,1,8,10,3,22, ,1,2,1,3,1,1,1,2,1,2,1,0,0,2,1,0,4,3, ,1,4, ,2000, , ,3, ,5,01,1,02,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,190040000,000-0,4,2,303,0049100,51
1960092507,1,8,10,2,16, ,1,2,2,4,1,1,1,2,1,2,2,0,0,2,1,0,18,3, ,1,4, ,2000, , ,3, ,5,01,1,02,1,1,1,1,1,2,2,2,2,2,1,2,2,1,2,3,1,2,1,190040000,000-0,4,2,303,0049100,51
1960092508,1,8,10,3,19, ,1,2,2,4,1,1,1,2,1,2,1,0,0,2,1,0,4,3, ,1,4, ,1000, , ,2, ,5,01,1, , ,1,1,1,1,2,2,2,2,2,1,2,2,1,2,4,3,1,1,190040000,000-0,4,2,303,0049100,51
1960092509,1,8,10,2,6, ,2, ,1,4,1,1,1,2,1,2,2,0,0,2,1,0,9,6, ,1,4, ,1000, , ,2, ,5,01,1, , ,2,2,2,1,2,2,2,2,2,1,2,2,1,1,4,1,3,1,190040000,000-0,4,2,303,0049100,51
1960092510,1,8,10,2,20, ,1,2,2,4,1,1,1,2,1,2,1,0,0,2,1,0,5,3, ,1,4, ,1000, , ,2, ,5,01,1, , ,1,1,1,1,2,2,2,2,2,1,2,2,1,2,7,4,3,1,190040000,000-0,4,2,303,0049100,51
1960098601,1,6,07,2,26, ,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,2,3,3, ,1,4, ,1500, , ,3, ,5,01,1, , ,3,2,1,1,2,2,2,2,2,1,2,2,1,2,2,1,1,1,190050000,000-0,4,2,303,0049110,45
1960098602,1,6,07,2,20, ,1,2,3,4,1,1,1,2,1,2,2,0,0,1,1,7,3,3, ,1,4, ,800, , ,3, ,5,01,1, , ,1,2,1,1,2,2,2,2,2,1,2,2,1,2,5,1,4,1,190050000,000-0,4,2,303,0049110,45
1960098603,1,8,09,2,11, ,1,2,3,5,1,1,1,2,1,2,1,0,0,1,1,5,0,3, ,1,4, ,1200, , ,2, ,5,02,1, , ,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1,1,1,190050000,000-0,4,2,303,0049110,45
1960098604,1,6,03,2,30, ,1,2,1,2,2,1,1,2,3,2,0,1,1,5,1,2,2,3, ,1,4, ,500, , ,3, ,5,01,1, , ,3,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,0,1,190050000,000-0,4,2,303,0049110,45
1960098605,1,8,10,2,20, ,1,2,1,4,1,1,1,2,1,2,1,0,0,2,1,2,2,3, ,1,4, ,2000, , ,2, ,5,01,1, , ,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,190050000,000-0,4,2,303,0049110,45
1960098606,1,8,09,2,70, ,1,2,1,3,1,1,1,2,1,2,0,1,0,2,1,3,1,3, ,1,4, ,1000, , ,1,1,5,01,1, , ,3,2,1,2,2,2,1,2,2,1,2,2,2,2,1,1,0,1,190050000,000-0,4,2,303,0049110,45
1960098709,1,6,07,2,13, ,1,2,1,2,1,1,1,2,2,2,0,1,1,2,1,0,4,3, ,1,4, ,500, , ,3, ,5,01,1, , ,1,2,1,1,2,2,2,2,2,1,2,2,2,2,1,1,0,1,190050000,000-0,4,2,303,0049110,45
1960098710,1,6,03,2,1, ,1,2,2,3,2,1,1,2,1,2,0,1,0,2,1,0,4,3, ,1,2, ,500, , , , , , , , , , ,2,1,2,2,2,2,2,2,1,2,2,2,2,3,1,2,1,190050000,000-0,4,2,303,0049110,45
1960098711,1,6,03,2,17, ,1,2,1,2,2,1,1,2,3,2,0,1,0,5,1,2,1,3, ,1,4, ,800, , ,3, ,5,02,1, , ,3,2,2,2,2,2,2,2,2,1,2,2,2,2,5,1,4,1,190050000,000-0,4,2,303,0049110,45
1960098712,1,8,10,2,10, ,1,2,2,4,1,1,1,2,1,2,1,0,0,2,1,0,10,3, ,1,4, ,1500, , ,3, ,5,01,1, , ,3,2,1,1,2,2,2,2,2,1,2,2,2,2,4,3,1,1,190050000,000-0,4,2,303,0049110,45
1960098813,1,6,03,2, ,1,1,2,1,5,1,1,1,2,1,2,1,0,0,1,1,4,1,3, ,1,2, ,500, , , , , , , , , , ,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,190050000,000-0,4,2,303,0049110,45
1960098815,1,6,03,2,20, ,1,2,2,3,1,1,1,2,1,2,1,0,0,2,1,1,3,3, ,1,2, ,1300, , , , , , , , , , ,2,1,1,2,2,2,2,2,2,2,2,2,2,6,2,4,1,190050000,000-0,4,2,303,0049110,45
1960098816,1,8,10,3, ,1,1,2,1,2,1,1,1,2,1,2,1,0,0,2,1,4,0,3, ,1,1,1200, , ,1, , , , , , , , ,2,1,1,2,2,2,2,2,2,2,2,2,2,5,3,2,1,190050000,000-0,4,2,303,0049110,45
1960098817,1,8,10,3,4, ,1,2,1,6,1,1,1,2,1,2,1,0,0,1,1,2,4,3, ,1,4, ,1500, , ,2, ,5,01,1, , ,3,2,1,1,2,2,2,2,2,1,2,2,1,1,4,2,2,1,190050000,000-0,4,2,303,0049110,45
1960098818,1,8,10,2,4, ,1,2,1,2,1,1,1,2,1,2,1,1,0,2,1,0,2,3, ,1,2, ,1000, , , , , , , , , , ,2,1,1,2,2,2,2,2,1,2,2,2,2,1,0,1,1,190050000,000-0,4,2,303,0049110,45
1960098919,1,8,10,3,5, ,1,2,1,2,1,1,1,2,1,2,1,0,0,1,1,0,6,3, ,1,3, ,1500,1500,1,1,2,1,02,1, , ,1,1,1,1,2,2,2,2,1,1,2,2,1,1,3,1,2,1,190050000,000-0,4,2,303,0049110,45
1960098921,1,8,10,3,1, ,1,2,1,4,1,1,1,2,1,2,1,0,0,1,1,0,8,3, ,1,1,2200, , ,1, , , , , , , , ,1,1,1,2,2,2,2,1,1,2,2,1,1,1,1,0,1,190050000,000-0,4,2,303,0049110,45
1960098922,1,8,10,2,8, ,1,1,2,2,1,1,1,2,1,2,1,0,0,1,1,9,0,3, ,1,3, ,1800,1800,2,1,2,1,01,1, , ,3,1,1,1,2,2,2,2,2,1,2,2,1,2,4,2,2,1,190050000,000-0,4,2,303,0049110,45
1960098923,1,8,10,2, ,1,1,2,1,3,1,1,1,2,1,2,1,0,0,1,1,0,4,3, ,1,1,2000, , ,1, , , , , , , , ,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,190050000,000-0,4,2,303,0049110,45
1960098924,1,8,10,2,35, ,1,2,1,3,1,1,1,2,1,2,1,0,0,1,1,5,0,3, ,1,4, ,1500, , ,3, ,5,01,1, , ,3,2,1,1,2,2,2,2,2,1,2,2,1,2,3,2,1,1,190050000,000-0,4,2,303,0049110,45
1960115021,1,8,10,2,35, ,1,2,1,4,1,1,1,2,1,2,1,0,0,1,1,2,3,3, ,1,2, ,1500, , , , , , , , , , ,2,1,1,2,2,2,2,2,1,2,2,1,1,1,1,0,1,190060000,000-0,4,2,303,0049120,78
1960115023,1,8,10,3,15, ,1,2,2,4,1,1,1,2,1,2,1,1,0,1,1,0,15,3, ,1,4, ,500, , ,2, ,5,01,1, , ,1,1,1,1,2,2,2,2,1,1,2,1,1,1,3,2,1,1,190060000,000-0,4,2,303,0049120,78
1960115024,1,8,10,3,35, ,1,2,2,5,1,1,1,2,1,2,2,0,0,1,1,0,10,3, ,1,4, ,3000, , ,2, ,5,01,1, , ,1,1,1,1,2,2,2,2,1,1,2,2,1,1,3,1,2,1,190060000,000-0,4,2,303,0049120,78
1960115025,1,8,10,3,30, ,1,2,2,7,1,1,1,2,1,2,2,1,0,1,1,0,10,3, ,1,4, ,5000, , ,2, ,5,01,1, , ,1,2,1,1,2,2,2,2,1,1,2,2,1,1,2,1,1,1,190060000,000-0,4,2,303,0049120,78
1960115201,1,8,10,3,21, ,1,2,2,3,1,1,1,2,1,2,1,0,0,2,1,0,4,3, ,3,2, ,1800, , , , , , , , , , ,1,1,1,2,1,2,2,2,1,2,1,2,2,5,4,1,1,190060000,000-0,4,2,303,0049120,78
1960115202,3,8,10,2, ,1,1,1,1,1,2,1,1,1,2,2,0,2,0,2,1,1,0,3, ,4,2, ,1500, , , , , , , , , , ,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,190060000,000-0,4,2,303,0049120,78
1960115203,3,8,10,2, ,1,1,2,1,2,2,1,1,1,2,2,0,2,0,2,1,2,0,5, ,4,2, ,1300, , , , , , , , , , ,1,2,2,2,1,2,2,2,2,1,2,2,2,4,2,2,1,190060000,000-0,4,2,303,0049120,78
1960115204,3,8,10,2, ,1,1,1,1,1,2,1,1,1,2,2,0,2,0,2,1,0,1,5, ,4,2, ,1000, , , , , , , , , , ,1,2,2,2,1,2,2,2,2,1,2,2,2,4,1,3,1,190060000,000-0,4,2,303,0049120,78
