folioviv,sexo_jefe,edad_jefe,educa_jefe,tot_integ,hombres,mujeres,p12_64,p65mas,ocupados,percep_ing,perc_ocupa,total_gasto,total_ingreso
504466205,2,57,6,3,0,3,2,0,1,1,1,13322.72,22124.61
504466206,1,52,6,4,2,2,3,0,1,1,1,41643.05,39266.5
504469501,1,49,7,2,1,1,2,0,1,1,1,16760.1,37939.73
504469503,1,58,6,2,1,1,2,0,1,1,1,19617.85,28030.31
504469505,1,54,6,4,3,1,4,0,3,4,3,37720.79,79213.95
504481002,1,59,3,7,3,4,6,0,3,4,3,14431.52,38443.79
504481003,2,30,8,4,2,2,1,0,1,3,1,22585.67,27150.17
504481004,1,50,6,4,3,1,4,0,3,3,3,38340.63,56889.0
504481005,1,61,4,3,1,2,3,0,2,2,2,31493.51,62238.69
504481006,1,70,7,3,2,1,1,2,1,3,1,9565.26,17102.87
504489701,1,69,3,2,1,1,0,2,0,2,0,11203.83,18428.95
504489702,1,78,3,2,1,1,0,2,0,2,0,3897.76,21178.07
504489703,1,54,3,5,3,2,5,0,2,2,2,14764.87,37519.84
504489704,1,31,6,4,3,1,2,0,1,1,1,16049.87,19536.410000000003
504489705,1,51,5,6,3,3,5,0,4,4,4,72119.37999999999,85389.51
504489706,1,42,8,9,4,5,7,0,3,7,3,30197.35,69523.71
504494901,2,52,3,1,0,1,1,0,1,1,1,7756.94,29319.68
504494902,1,40,4,6,3,3,3,1,2,5,2,28594.62,38264.59
504494903,1,38,4,4,2,2,4,0,2,2,2,18106.690000000002,33247.4
504494904,1,35,6,4,2,2,3,0,2,3,2,12416.0,30961.93
504500601,2,34,6,5,2,3,3,0,1,4,1,8913.73,10442.679999999998
504500602,1,49,4,2,1,1,2,0,1,2,1,7403.34,22399.21
504500603,2,40,4,9,4,5,3,1,3,5,3,20013.15,36288.04
504500605,2,40,4,2,0,2,1,0,1,1,1,4864.34,8534.16
504500606,1,65,3,3,2,1,1,2,3,3,3,7641.59,36545.87
504510804,1,61,6,2,1,1,2,0,0,1,0,100109.24,60663.93
504510805,1,68,10,2,1,1,1,1,0,1,0,17212.15,29163.920000000002
504510806,1,30,10,4,3,1,2,0,2,2,2,181309.32,88996.68
504512401,1,27,10,4,2,2,2,0,1,1,1,95119.17,40827.05
504512402,2,75,10,1,0,1,0,1,1,1,1,13065.49,16340.08
504512404,1,42,10,4,1,3,2,0,2,4,2,47370.93,88004.23
504512405,1,40,8,5,1,4,3,0,1,1,1,82155.6,65543.46
504528301,2,42,1,3,2,1,3,0,3,3,3,13659.23,28689.05
504528302,1,66,4,5,4,1,3,1,1,2,1,10042.94,28435.79
504528304,2,83,3,1,0,1,0,1,0,1,0,8827.25,12928.85
504528306,1,71,4,2,2,0,1,1,2,2,2,12622.17,38626.1
504547202,1,61,4,4,2,2,3,0,2,2,2,19430.82,15856.24
504547203,1,62,4,3,1,2,3,0,3,3,3,13718.95,30382.829999999998
504547204,2,42,8,5,3,2,5,0,1,3,1,26426.95,55486.64
504547205,2,82,4,4,1,3,3,1,1,1,1,5988.81,19060.98
504613501,1,27,10,4,3,1,2,0,1,1,1,26538.07,45205.29
504613502,1,76,1,5,2,3,1,2,2,3,2,19740.33,33027.32
504613503,1,49,3,2,1,1,2,0,2,2,2,42852.06,50142.39
504613504,1,39,8,4,2,2,3,0,1,2,1,26802.21,57152.95
504613506,2,87,4,1,0,1,0,1,0,1,0,7811.24,10112.37
504648003,1,50,4,6,3,3,4,0,2,3,2,27689.02,54602.52
504648004,1,36,1,4,1,3,3,0,1,3,1,19549.0,27064.74
504666701,1,48,7,6,3,3,4,1,2,3,2,31857.6,39959.0
504666703,1,38,10,5,2,3,3,0,1,1,1,33552.39,45236.14
504666704,2,51,6,1,0,1,1,0,1,1,1,9182.67,18626.65
504666706,1,29,9,2,1,1,2,0,2,2,2,41731.969999999994,70034.27
504672901,1,25,9,4,2,2,2,0,2,2,2,29222.37,57095.45
504672902,1,45,10,4,3,1,3,0,2,2,2,32315.629999999997,56476.49
504672903,1,49,10,5,2,3,4,0,1,3,1,39705.67,63867.4
504672904,1,43,8,4,2,2,2,0,2,2,2,13964.69,24121.1
504672905,1,29,9,2,1,1,2,0,2,2,2,26538.71,77839.13
504672906,2,74,4,1,0,1,0,1,0,1,0,7300.44,15897.4
504677601,2,26,4,5,2,3,2,0,2,3,2,14104.82,56577.01
504677604,1,41,9,6,1,5,5,0,1,1,1,18563.2,25820.35
504677605,1,41,8,5,2,3,4,0,2,2,2,28073.54,47557.35
504677606,1,55,8,3,2,1,3,0,2,3,2,23594.28,41640.96
504706801,2,68,3,4,1,3,3,1,2,3,2,23317.629999999997,32084.11
504706802,1,29,6,4,2,2,2,0,1,1,1,18827.870000000003,20807.47
504706803,2,72,6,2,1,1,0,1,0,2,0,4353.57,26867.199999999997
504706804,1,30,6,6,3,3,3,0,2,3,2,40125.770000000004,46229.479999999996
504706805,1,38,1,6,4,2,2,1,1,6,1,12202.48,31930.14
504706806,1,56,4,6,2,4,6,0,4,5,3,21397.09,63924.53
504719401,1,44,8,6,3,3,6,0,3,3,3,109924.01999999999,61836.31
504719402,1,47,8,5,1,4,4,0,2,2,1,48036.329999999994,28946.33
504719405,2,75,6,2,1,1,1,1,0,1,0,33410.33,62901.75
504719406,1,54,6,4,2,2,4,0,3,3,3,11339.01,52794.49
504731301,1,49,6,2,1,1,2,0,1,1,1,5455.05,12897.26
504731302,1,68,3,2,1,1,0,2,1,2,1,9971.93,10539.380000000001
504731303,1,67,1,1,1,0,0,1,1,1,1,7270.88,19413.27
504731305,1,38,3,6,4,2,5,0,3,4,3,78914.14,65432.19
504731306,1,56,3,3,2,1,3,0,2,2,2,12484.84,18668.98
504741202,1,22,10,1,1,0,1,0,1,1,1,40700.020000000004,14634.13
504741203,1,37,6,5,3,2,4,0,2,2,2,24664.159999999996,17546.98
504741204,1,44,8,4,3,1,4,0,1,2,1,25484.829999999998,32692.17
504741205,2,44,8,3,2,1,3,0,3,3,3,59675.5,58478.31
504741206,2,50,4,2,1,1,2,0,1,1,1,11476.48,13452.4
504757502,2,36,4,2,0,2,1,0,1,2,1,15561.78,28847.18
504757503,1,58,4,1,1,0,1,0,1,1,1,3660.78,5922.33
504757504,2,45,4,6,3,3,5,0,3,2,2,24736.35,45936.57
504757505,1,36,3,4,2,2,3,0,1,3,1,32954.53,12485.43
504757506,1,30,8,5,2,3,3,0,2,3,2,26484.64,25406.36
504770001,1,35,11,3,2,1,2,0,2,2,2,45049.0,34344.82
504770002,1,48,8,3,2,1,3,0,1,1,1,44737.65,49548.65
504770003,2,77,3,5,3,2,2,1,2,4,2,7249.02,17840.769999999997
504770004,1,21,5,6,2,4,4,0,4,4,4,12128.84,65737.03
504770005,1,43,10,5,3,2,4,0,2,2,2,29104.32,36468.700000000004
504770006,1,70,10,2,1,1,0,2,0,1,0,45245.69,72485.04
504772701,2,44,10,3,1,2,2,0,1,2,1,35278.67,40977.65
504772702,2,47,7,3,1,2,2,0,1,2,1,16219.16,27721.86
504772703,2,40,8,3,1,2,3,0,3,3,3,17171.25,38429.479999999996
504772704,1,65,4,5,4,1,3,1,3,5,3,25561.24,22143.4
504772705,2,54,4,1,0,1,1,0,1,1,1,10498.95,10736.05
504772706,1,28,6,3,1,2,2,0,2,2,2,20362.6,41803.25
504785901,1,69,8,1,1,0,0,1,0,1,0,19792.2,41858.93
504785902,1,57,10,6,2,4,4,0,3,4,3,24416.219999999998,43927.68
504785903,1,35,6,5,1,4,3,0,2,5,2,41978.11,39882.42
504785904,1,31,4,4,2,2,3,0,1,1,1,11873.5,51640.21
504785906,1,30,6,7,4,3,3,0,2,2,2,55069.71,52887.42
504803602,1,42,4,4,2,2,3,0,2,3,2,27090.18,30940.91
504803603,1,50,6,5,3,2,5,0,2,3,2,12103.01,18693.43
504803604,1,50,6,7,3,4,7,0,4,6,4,25934.34,32537.65
504803605,1,32,8,5,3,2,2,0,1,3,1,32557.34,22205.38
504803606,1,42,6,5,1,4,3,0,1,3,1,20935.84,23084.07
504824801,1,22,8,4,3,1,2,0,1,1,1,18003.6,16118.77
504824802,1,36,6,3,1,2,3,0,2,3,2,8477.9,29129.47
504824803,2,60,4,1,0,1,1,0,1,1,1,5196.85,14304.48
504824804,1,21,6,1,1,0,1,0,1,1,1,4870.68,13485.92
504824805,1,41,6,4,2,2,2,1,1,2,1,23501.17,22293.42
504833401,1,51,7,4,2,2,4,0,2,2,2,22755.559999999998,23227.99
504833402,1,61,4,5,2,3,4,0,1,2,1,31801.46,52050.97
504833403,2,39,6,5,1,4,4,0,1,2,1,40610.45,39596.64
504833404,1,57,10,3,1,2,3,0,3,3,3,52226.75,77202.06
504833405,2,52,8,1,0,1,1,0,1,1,1,12098.49,25624.92
504833406,1,55,6,2,1,1,2,0,2,1,1,13775.48,29418.81
504834301,1,43,6,4,2,2,3,0,3,3,3,37601.64,49043.57
504834302,1,45,4,4,3,1,4,0,3,3,3,35718.68,47769.99
504834303,1,40,6,4,3,1,3,0,2,2,2,120990.36,39802.58
504834304,1,46,10,4,2,2,3,0,2,2,2,101127.45999999999,109121.06
504877201,1,49,8,4,2,2,3,0,1,2,1,54047.600000000006,45516.45
504877203,1,35,6,5,3,2,3,0,1,1,1,31310.8,35616.56
504877204,2,35,6,4,1,3,2,0,1,4,1,32587.83,41978.3
504877205,2,42,6,4,1,3,3,0,1,2,1,15781.91,32981.92
504877206,2,63,10,2,0,2,2,0,2,2,2,29671.24,64798.2
504883501,1,32,4,4,1,3,2,0,2,2,1,36095.87,10433.18
504883502,1,27,10,3,1,2,2,0,2,2,2,35980.18,52679.09
504883503,1,35,10,3,1,2,2,0,2,2,2,62867.0,73387.53
504883504,2,52,3,3,1,2,3,0,1,2,1,38494.659999999996,22768.46
504883506,1,45,6,3,2,1,3,0,3,3,3,29760.93,56768.31
504903003,2,47,10,1,0,1,1,0,0,1,0,8930.550000000001,24586.26
504903005,1,44,10,3,2,1,3,0,2,2,2,38343.99,33847.8
504903006,2,76,4,3,1,2,2,1,1,3,1,21997.54,37864.14
504917702,1,43,10,4,2,2,3,0,2,3,2,96973.48999999999,138418.01
504917703,2,48,10,2,0,2,2,0,1,2,1,45049.99,76844.24
504917704,1,53,8,4,2,2,4,0,3,4,3,75430.45,118910.27
504917706,2,62,10,2,1,1,2,0,1,2,1,46530.08,46935.02
504990901,1,41,6,5,3,2,3,0,2,3,2,26865.57,53447.630000000005
504990902,1,53,10,5,2,3,4,0,2,2,2,31221.87,32485.16
504990903,1,45,4,6,3,3,6,0,2,3,2,26673.1,34096.27
504990904,2,40,10,3,2,1,3,0,1,1,1,9851.38,21979.29
504990905,1,34,6,3,2,1,2,0,1,1,1,33385.51,44330.15
504990906,1,38,8,4,2,2,4,0,2,2,2,22957.9,35455.07
505002601,1,37,7,3,2,1,2,0,2,2,2,20330.54,31927.86
505002602,1,33,11,4,1,3,2,0,2,2,2,47480.73,150334.31
505002603,1,38,10,1,1,0,1,0,1,1,1,47558.31,59406.26
505002604,1,26,7,6,3,3,2,0,2,2,2,15390.77,29606.55
505002605,1,34,9,6,2,4,2,0,1,1,1,64549.5,64932.76
505002606,1,29,7,4,2,2,2,0,2,2,2,61329.44,67672.06
505007802,2,45,6,3,1,2,3,0,3,3,3,29905.940000000002,50990.63
505007803,1,47,6,5,3,2,4,1,2,4,2,27996.03,51610.020000000004
505007804,1,46,9,4,2,2,4,0,2,4,2,45567.799999999996,42686.159999999996
505015401,1,42,7,6,3,3,4,0,2,3,2,17704.78,31315.67
505015403,1,55,10,2,1,1,2,0,2,1,1,45597.67,43277.450000000004
505015404,1,53,5,3,2,1,3,0,2,3,2,18399.44,50657.93
505015405,1,48,7,6,3,3,5,0,1,2,1,29463.07,25169.75
505015406,1,41,4,4,2,2,4,0,2,2,2,42082.91,44960.54
505024301,1,33,6,5,1,4,3,0,1,2,1,135792.48,43459.23
505024305,1,29,10,4,3,1,2,0,2,2,2,87018.29999999999,144211.4
505052501,1,55,3,1,1,0,1,0,0,1,0,1358.62,7499.280000000001
505052502,1,54,6,8,4,4,7,0,2,7,2,26403.4,31725.16
505052503,1,24,4,3,2,1,2,0,2,2,2,14206.21,18275.78
505052504,1,41,6,7,4,3,7,0,3,4,3,38321.93,65459.01
505052505,2,38,4,4,1,3,4,0,1,3,1,28458.11,43161.37
505053001,1,64,6,3,2,1,2,0,2,2,2,12067.05,16059.73
505053002,1,39,5,4,2,2,2,0,2,3,2,7252.59,21337.73
505053003,2,47,6,6,2,4,3,0,1,3,1,15476.71,27776.58
505053004,1,26,6,4,3,1,2,0,1,1,1,20213.44,15147.26
505053006,2,50,4,9,5,4,5,0,4,4,4,17391.09,64065.47
505056701,1,33,6,4,1,3,2,0,1,1,1,34064.05,25310.28
505056702,1,29,6,5,4,1,3,0,2,2,2,20414.08,88871.14
505056704,1,48,6,1,1,0,1,0,1,1,1,3444.39,18762.29
505056705,1,20,5,3,2,1,2,0,1,2,1,13320.32,13838.61
505056706,2,51,6,4,2,2,3,0,1,2,1,12178.13,7549.17
505063901,1,45,11,4,2,2,3,0,2,3,2,293429.02,417662.11
505063904,1,40,10,1,1,0,1,0,1,1,1,79747.19,110298.9
505063905,2,40,10,2,0,2,1,0,1,1,1,63869.3,53417.76
505063906,1,44,11,4,2,2,4,0,2,4,2,182004.96,191953.05
505074601,2,44,6,5,1,4,4,0,2,2,2,27408.41,37420.159999999996
505074603,2,58,4,2,1,1,1,1,1,2,1,8228.07,25333.41
505074604,1,33,11,3,1,2,3,0,2,2,2,85990.40999999999,104328.99
505074606,1,30,6,4,2,2,2,0,1,1,1,22490.36,23933.25
505080801,2,40,10,2,1,1,2,0,1,2,1,17691.32,34679.95
505080802,1,62,5,2,1,1,2,0,1,1,1,11026.63,16128.49
505080803,1,42,10,5,2,3,3,0,2,2,2,65557.57,189382.04
505080804,1,45,8,4,3,1,3,0,2,3,2,59230.83,64172.92
505080805,2,41,4,5,3,2,4,0,2,3,3,18438.8,21640.96
505128401,1,42,6,4,2,2,4,0,2,2,2,56153.2,66767.84
505128402,1,43,6,6,3,3,4,0,2,4,2,51853.85,90007.84
505128403,1,23,6,2,1,1,2,0,1,1,1,81544.7,62902.15
505128404,1,34,6,6,2,4,3,0,2,3,2,48699.62,39447.53
505128405,2,37,6,3,0,3,2,0,1,3,1,35186.71,31188.05
505135301,1,60,4,2,2,0,2,0,2,2,2,16456.68,43504.16
505135302,1,35,6,4,2,2,3,0,3,3,3,27260.89,21612.44
505135303,1,36,6,4,1,3,2,0,2,3,2,29918.0,29070.22
505135304,1,45,3,3,2,1,3,0,2,2,2,20120.52,34908.02
505135306,2,23,6,1,0,1,1,0,1,1,1,17058.88,23299.2
505149201,1,38,6,10,5,5,7,0,4,7,4,68817.73,60146.98
505149203,2,36,6,3,2,1,2,0,1,3,1,41562.92,21741.63
505149204,1,37,6,4,2,2,2,0,2,2,2,36240.33,43603.69
505149205,1,24,8,4,2,2,2,0,2,4,2,31747.22,45554.03
505149206,1,44,4,4,2,2,4,0,2,2,2,8697.39,14578.68
505160501,1,34,8,5,2,3,2,1,2,3,2,31268.079999999998,48835.57
505160503,1,43,5,3,2,1,3,0,2,2,2,27074.62,36497.32
505160504,1,41,5,4,2,2,4,0,2,2,2,23872.93,36221.61
505160505,1,19,6,3,2,1,2,0,1,1,1,10038.11,18573.809999999998
505210001,1,36,7,5,3,2,4,0,2,4,2,14383.25,27496.51
505210002,1,46,4,5,3,2,5,0,3,4,3,29316.62,26998.82
505210004,2,59,4,3,0,3,1,0,1,1,1,11668.980000000001,20385.620000000003
505210005,1,62,4,2,1,1,2,0,1,1,1,8009.59,14964.689999999999
505210006,1,33,6,5,3,2,4,0,1,4,1,26654.010000000002,78913.41
505219703,2,34,10,5,3,2,3,1,1,2,1,26188.07,31317.16
505219704,1,52,6,5,4,1,2,0,1,1,1,9767.27,18428.99
505219705,2,55,4,9,2,7,4,0,2,4,2,43720.39,50249.21
505219706,1,45,6,1,1,0,1,0,1,1,1,7700.05,16230.33
505242901,1,44,8,4,1,3,2,0,1,1,1,28007.26,29952.76
505242902,2,33,4,5,2,3,4,0,2,2,2,16801.94,24178.35
505242903,1,34,6,4,1,3,2,0,2,4,2,29762.969999999998,26656.08
505242904,1,38,4,3,1,2,3,0,2,2,2,10801.65,16677.03
505242905,1,31,6,5,1,4,2,0,1,1,1,12754.48,21342.420000000002
505242906,1,27,7,5,2,3,2,0,1,2,1,10072.23,28342.18
505250601,1,38,7,2,1,1,2,0,2,2,2,48638.41,49588.9
505250602,2,52,10,2,0,2,2,0,2,2,2,34353.29,33565.55
505250603,1,38,6,6,4,2,4,0,2,4,2,48586.16,42540.93
505250604,1,60,3,3,1,2,3,0,2,2,2,40599.83,38395.04
505250605,1,42,7,5,1,4,3,0,0,2,0,13230.64,17805.3
505250606,1,40,6,2,1,1,2,0,2,1,1,19969.38,32667.54
505254801,1,41,5,6,3,3,6,0,3,3,3,40758.31,65538.37
505254803,1,41,9,4,3,1,4,0,2,2,2,41625.829999999994,51160.8
505254804,1,27,10,3,2,1,3,0,2,3,2,29367.79,41459.6
505254805,1,33,10,3,1,2,2,0,1,1,1,13689.62,27439.489999999998
505254806,2,51,10,2,0,2,2,0,2,2,2,60496.549999999996,94527.03
505256401,1,39,8,5,3,2,2,0,2,2,2,35654.4,42504.46
505256402,1,68,8,2,1,1,1,1,1,1,1,7357.15,72164.08
505256403,2,30,10,2,0,2,2,0,1,2,1,6927.63,40725.909999999996
505256404,1,61,6,4,3,1,3,0,2,3,2,73527.09,101315.16
505256406,1,45,10,3,1,2,2,0,2,2,2,50070.08,59973.95
505257301,1,34,10,4,1,3,2,0,1,1,1,54318.17,54083.6
505257304,1,26,8,4,2,2,2,0,2,2,2,20022.760000000002,20264.13
505257306,1,35,6,4,1,3,2,0,2,4,2,49745.950000000004,40983.06
505258202,2,39,8,4,2,2,3,0,1,1,1,40930.86,31030.82
505258204,1,54,6,3,1,2,2,0,2,3,2,41517.29,38222.82
505258205,1,48,8,5,3,2,5,0,3,3,3,33834.03,42061.26
505258206,1,24,9,1,1,0,1,0,0,1,0,56007.25,32984.18
505289501,1,27,6,3,2,1,2,0,2,2,2,57596.68,95773.07
505289503,1,66,1,1,1,0,0,1,1,1,1,9324.77,18890.15
505289504,1,37,10,4,3,1,2,0,2,2,2,51773.95,62265.48
505289505,1,34,10,2,2,0,2,0,1,2,1,21321.11,33814.11
505289506,1,29,8,5,3,2,2,0,2,2,2,22735.519999999997,39088.75
505332001,1,35,6,7,4,3,3,0,1,2,1,20738.55,36166.83
505332002,1,34,10,3,1,2,2,0,2,2,2,72307.05,65470.08
505332003,1,67,3,2,1,1,1,1,2,2,2,19882.05,30017.03
505332004,1,58,6,5,4,1,4,1,0,3,0,140368.88,133569.96
505332005,1,40,6,4,2,2,4,0,2,2,2,19528.5,41116.93
505332006,2,30,6,4,0,4,3,0,1,4,1,14623.01,50679.55
505332620,1,28,8,1,1,0,1,0,1,1,1,21841.1,53763.92
505332621,2,41,10,2,1,1,2,0,0,2,0,80225.4,33434.74
505332622,2,54,8,1,0,1,1,0,0,1,0,34864.9,52721.3
505332623,1,52,5,5,2,3,3,0,2,2,2,21427.51,40460.64
505332624,1,40,8,4,3,1,4,0,3,3,3,18848.23,40733.57
505332707,2,82,4,2,0,2,1,1,0,1,0,6555.81,32910.67
505332708,2,55,9,1,0,1,1,0,0,1,0,39042.87,51869.42
505332709,2,42,7,4,3,1,3,1,0,4,0,234130.69,253344.24
505332712,2,62,4,1,0,1,1,0,1,1,1,11536.64,8355.73
505332913,2,46,7,3,1,2,3,0,1,1,1,39965.78,47789.6
505332914,2,57,3,2,1,1,2,0,2,2,2,27269.79,48442.33
505332915,1,47,6,3,2,1,3,0,2,2,2,19283.41,66992.79
505332916,1,40,6,1,1,0,1,0,1,1,1,13184.98,27530.890000000003
505332917,1,24,9,1,1,0,1,0,1,1,1,35304.78,48530.1
505332918,1,47,6,4,3,1,4,0,4,3,3,48360.96,128784.14
505341219,1,21,6,3,2,1,2,0,2,2,2,34378.04,42873.43
505341220,1,39,6,5,2,3,3,0,1,2,1,22189.6,47696.59
505341221,1,34,8,4,2,2,3,0,2,2,2,28658.72,46242.69
505341222,1,46,6,2,1,1,2,0,1,2,1,59401.619999999995,37447.21
505341224,1,22,6,3,1,2,2,0,1,1,1,45835.57000000001,31201.93
505341313,2,62,3,4,2,2,1,0,1,4,1,19107.760000000002,7862.74
505341314,2,25,6,4,1,3,1,0,0,3,0,9414.35,12783.619999999999
505341316,1,41,6,3,1,2,2,0,1,1,1,24497.75,14569.3
505341317,1,34,10,4,3,1,2,0,2,2,2,19292.73,32130.26
505341318,1,35,6,2,1,1,2,0,1,1,1,8474.75,29410.69
505341407,1,50,10,2,1,1,2,0,2,2,2,45939.18,75401.0
505341408,1,19,7,3,1,2,2,0,1,1,1,24828.54,25581.489999999998
505341409,1,50,6,4,2,2,4,0,2,2,2,53596.740000000005,33976.24
505341410,1,28,8,5,3,2,2,0,1,1,1,30807.08,38064.35
505341412,1,35,4,5,2,3,3,0,3,4,3,17024.079999999998,61621.15
505341801,1,55,8,3,2,1,3,0,0,1,0,27609.62,48008.98
505341802,1,37,6,5,3,2,5,0,1,4,1,28087.68,29434.39
505341803,1,46,6,3,1,2,2,0,0,1,0,26537.67,21393.43
505341804,2,26,6,6,1,5,3,0,3,6,3,32460.18,73842.9
505341805,2,45,10,4,1,3,3,0,1,1,1,36907.12,54147.53
505341806,1,34,8,4,2,2,3,0,2,2,2,72098.32,89262.27
505415007,1,75,4,2,1,1,0,2,1,2,1,10754.15,27030.95
505415009,1,64,10,5,4,1,5,0,4,4,4,19249.48,79685.13
505415010,1,64,10,4,3,1,3,0,3,3,3,12248.71,25506.66
505415012,1,60,6,9,5,4,5,1,4,6,4,21876.75,65375.85
505415501,1,72,6,7,2,5,4,1,2,3,2,23431.91,33865.15
505415502,1,72,6,6,4,2,3,2,1,3,1,16604.13,25444.989999999998
505415503,1,33,6,4,1,3,2,0,2,3,2,33447.54,58376.91
505415504,1,84,4,5,3,2,2,2,1,2,1,7646.46,16261.349999999999
505415713,1,29,8,6,3,3,5,0,2,2,2,12555.11,34721.29
505415714,2,45,6,2,0,2,2,0,1,1,1,15098.76,13819.67
505415715,2,84,3,2,0,2,1,1,0,1,0,6504.82,13160.22
505415716,2,47,5,3,2,1,3,0,2,2,2,12669.81,25426.22
505415717,1,61,4,2,1,1,2,0,0,1,0,7607.36,10750.43
505415718,2,54,6,3,2,1,3,0,2,3,2,14926.420000000002,41885.74
505415919,2,50,6,4,2,2,2,2,1,2,1,48685.75,114390.58
505415920,2,66,6,1,0,1,0,1,0,1,0,22893.17,29320.329999999998
505415923,1,49,10,4,3,1,3,0,1,2,1,30187.85,44042.56
505415924,2,61,4,1,0,1,1,0,0,1,0,27609.41,166575.59
505478601,1,24,6,3,1,2,2,0,1,1,1,9721.05,24656.85
505478602,2,77,3,1,0,1,0,1,0,1,0,2083.92,28805.33
505478603,1,59,6,4,3,1,4,0,3,3,3,12156.38,66995.43
505478604,1,37,6,8,2,6,3,0,2,2,2,36197.54,37554.08
505478605,1,27,6,2,1,1,2,0,1,2,1,30021.899999999998,40011.11
505478606,1,25,8,3,1,2,2,0,2,2,2,30738.1,30717.260000000002
505523801,1,70,4,3,1,2,1,2,1,3,1,112218.32,109452.60999999999
505523802,2,68,9,1,0,1,0,1,0,1,0,3677.3,27827.96
505537401,1,61,10,1,1,0,1,0,1,1,1,25185.54,40394.59
505537403,1,36,6,5,4,1,3,0,2,2,2,35771.979999999996,28468.62
505537404,1,52,6,3,1,2,3,0,3,3,3,45107.08,83554.65
505537405,2,61,4,6,2,4,5,0,2,3,2,57765.24,68653.33
505553301,1,59,4,4,3,1,3,0,1,1,1,33593.45,44545.58
505553302,1,52,6,5,2,3,4,0,2,2,2,21658.75,36148.29
505553303,1,51,6,3,2,1,2,0,1,2,1,14139.45,21303.47
505553304,1,40,10,6,2,4,4,0,2,3,1,65640.52,43757.42
505553305,1,66,4,3,1,2,2,1,0,2,0,23052.8,20391.67
505553306,1,38,6,4,2,2,2,0,2,2,2,20774.65,26217.39
505559201,1,54,4,6,5,1,4,0,2,3,2,11196.78,34710.35
505559202,1,32,8,5,2,3,3,0,2,3,2,86419.9,138620.68
505559203,1,61,4,3,2,1,3,0,2,3,2,18619.96,44193.18
505559204,1,72,3,2,1,1,0,2,0,2,0,11415.23,25702.61
505559205,1,59,4,4,2,2,3,1,1,3,1,79178.58,111228.12
505559206,1,80,3,3,2,1,2,1,1,2,1,11002.49,28859.85
505572502,1,44,3,5,2,3,4,0,2,4,2,10039.95,35472.3
505572503,1,44,6,1,1,0,1,0,1,1,1,23260.62,28590.21
505572504,1,41,6,3,2,1,3,0,1,2,1,31810.48,48028.25
505572505,1,37,6,5,3,2,4,0,1,1,1,34540.17,32104.28
505572506,1,53,4,4,2,2,4,0,3,4,3,14513.75,32473.21
505573001,1,65,3,6,4,2,3,3,3,6,3,37159.899999999994,74378.67
505573002,1,60,4,3,2,1,3,0,1,2,1,37291.39,76910.28
505573003,1,58,4,2,1,1,2,0,2,2,2,28977.96,56050.58
505573003,2,27,8,4,2,2,2,0,1,1,1,48665.96,71616.20999999999
505573004,1,41,6,5,1,4,3,0,2,2,2,17059.34,85875.87
505573005,1,24,6,1,1,0,1,0,1,1,1,14028.1,28922.45
505573006,1,57,5,2,1,1,2,0,2,2,2,15465.61,37787.85
505579701,2,44,6,4,1,3,3,0,1,4,1,21515.989999999998,33870.47
505579703,1,44,6,7,3,4,6,0,3,3,3,37204.61,38557.35
505579704,1,49,8,2,1,1,2,0,1,1,1,6481.61,39909.82
505579706,1,46,6,5,3,2,5,0,2,2,2,16578.73,34854.07
505635901,1,44,8,4,1,3,4,0,2,3,2,46103.869999999995,78071.5
505635902,1,64,10,4,2,2,4,0,2,2,2,31598.44,76982.67
505635904,1,39,6,6,4,2,4,0,3,3,3,75866.72,186608.28999999998
505635905,1,37,8,5,4,1,3,0,2,2,2,70668.77,105295.56
505635906,2,75,9,3,0,3,1,1,0,3,0,68029.49,86023.82
505641601,1,39,10,6,3,3,3,1,2,3,2,27915.94,55178.78
505641602,1,64,6,2,1,1,2,0,0,2,0,19593.260000000002,33539.89
505641603,1,52,6,8,4,4,5,0,4,7,4,38022.369999999995,77613.92
505641604,1,58,10,4,2,2,3,0,1,3,1,47585.280000000006,124805.79
505641605,1,72,10,2,1,1,0,2,0,1,0,44131.130000000005,58598.34
505641606,1,36,4,3,1,2,3,0,2,2,2,27519.32,43109.61
505651801,1,65,3,5,3,2,4,1,4,4,4,14126.11,41335.05
505651805,1,51,3,4,2,2,3,0,2,3,2,13018.91,29667.5
505651806,2,69,3,1,0,1,0,1,1,1,1,3321.38,6766.46
505652401,1,69,3,6,4,2,4,1,4,4,4,21658.25,66001.03
505652402,1,21,9,3,1,2,2,0,1,1,1,15886.58,20694.39
505652403,1,48,9,5,3,2,5,0,2,2,2,57018.74,52270.939999999995
505652404,1,38,10,7,4,3,5,0,2,2,2,36457.46,30654.94
505652405,1,65,3,3,2,1,2,1,1,2,1,18176.75,14948.44
505652406,1,27,8,4,1,3,2,0,2,2,2,36886.15,19882.33
505665301,1,42,8,6,1,5,4,1,1,6,1,18690.71,31657.02
505665304,1,56,7,1,1,0,1,0,1,1,1,4815.5,6782.78
505665306,1,80,1,4,1,3,2,2,1,3,1,11020.65,28057.14
505672201,1,24,6,5,2,3,3,0,1,3,1,31947.52,25600.6
505672202,2,65,5,2,1,1,1,1,1,2,1,22922.35,20018.09
505672203,1,69,3,1,1,0,0,1,0,1,0,5087.150000000001,10899.12
505672204,2,41,6,5,3,2,5,0,1,4,1,22174.58,77444.08
