folioviv,foliohog,huespedes,huesp_come,num_trab_d,trab_come,acc_alim1,acc_alim2,acc_alim3,acc_alim4,acc_alim5,acc_alim6,acc_alim7,acc_alim8,acc_alim9,acc_alim10,acc_alim11,acc_alim12,acc_alim13,acc_alim14,acc_alim15,acc_alim16,alim17_1,alim17_2,alim17_3,alim17_4,alim17_5,alim17_6,alim17_7,alim17_8,alim17_9,alim17_10,alim17_11,alim17_12,acc_alim18,telefono,celular,tv_paga,conex_inte,num_auto,anio_auto,num_van,anio_van,num_pickup,anio_picku,num_moto,anio_moto,num_bici,anio_bici,num_trici,anio_trici,num_carret,anio_carre,num_canoa,anio_canoa,num_otro,anio_otro,num_ester,anio_ester,num_grab,anio_grab,num_radio,anio_radio,num_tva,anio_tva,num_tvd,anio_tvd,num_dvd,anio_dvd,num_video,anio_video,num_licua,anio_licua,num_tosta,anio_tosta,num_micro,anio_micro,num_refri,anio_refri,num_estuf,anio_estuf,num_lavad,anio_lavad,num_planc,anio_planc,num_maqui,anio_maqui,num_venti,anio_venti,num_aspir,anio_aspir,num_compu,anio_compu,num_impre,anio_impre,num_juego,anio_juego,esc_radio,er_aparato,er_celular,er_compu,er_aplicac,er_tv,er_otro,recib_tvd,tsalud1_h,tsalud1_m,habito_1,habito_2,habito_3,habito_4,habito_5,habito_6,consumo,nr_viv,tarjeta,pagotarjet,regalotar,regalodado,autocons,regalos,remunera,transferen,parto_g,embarazo_g,negcua,est_alim,est_trans,bene_licon,cond_licon,lts_licon,otros_lts,diconsa,frec_dicon,cond_dicon,pago_dicon,otro_pago
2504106403,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,3,3,7,3,7,2,7,7,7,7,2,1,2,1,1,1,2,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,15,1,14,0,,1,14,1,13,1,12,1,12,1,12,1,13,1,14,0,,2,15,1,13,1,15,1,15,0,,2,,,,,,,2,0,15,,2,,,,,1,,1,2,2,2,2,2,1,2,2,2,2,4000,500,2,,,0,2,,,,0
2560178915,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,2,1,1,2,7,5,7,7,7,7,3,1,1,1,1,1,1,15,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,6,2,15,0,,0,,1,13,0,,1,15,1,16,1,15,1,13,1,6,0,,5,16,0,,0,,0,,1,14,2,,,,,,,1,0,30,,,,,,6,2,,1,2,2,2,1,2,2,2,2,2,1,9000,1000,2,,,0,9,,,,0
2560178916,1,0,0,0,0,1,2,1,1,1,1,2,2,2,,,,,,,,7,3,7,3,2,7,3,7,7,7,7,7,1,1,1,1,1,0,,0,,0,,0,,2,9,0,,0,,0,,0,,1,6,0,,0,,1,6,2,15,1,15,0,,1,14,1,15,0,,1,98,1,10,1,15,1,16,1,14,3,13,0,,2,13,1,13,0,,2,,,,,,,1,0,20,,2,,,,,2,,2,2,2,2,2,1,2,2,2,2,2,1908,800,2,,,0,9,,,,0
2560178916,2,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,2,3,2,3,5,2,7,7,7,7,7,1,2,1,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,16,0,,0,,1,15,0,,0,,0,,1,11,0,,1,11,0,,2,15,0,,0,,0,,0,,2,,,,,,,2,0,30,,,,,5,,,,2,2,2,2,2,1,2,2,2,2,2,1400,400,2,,,0,9,,,,0
2560178917,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,7,2,3,2,1,7,0,7,7,7,7,0,1,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,9,0,,1,9,0,,0,,0,,0,,1,16,1,15,0,,0,,0,,1,13,0,,0,,0,,0,,1,1,,,,,,,0,20,,2,,,,,2,,2,2,2,2,2,2,2,2,2,2,2,1300,500,2,,,0,9,,,,0
2560178918,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,7,3,3,3,4,7,3,6,5,7,7,7,1,1,1,1,1,0,,0,,1,13,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,0,,0,,0,,1,11,0,,0,,1,15,1,16,1,16,0,,0,,1,10,0,,1,15,0,,0,,2,,,,,,,,1,20,,,3,,,,1,,1,2,2,2,2,2,2,2,2,1,2,1400,300,2,,,0,9,,,,0
2560292211,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,7,5,7,2,5,2,7,7,7,2,7,1,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,16,0,,0,,1,11,0,,1,11,1,11,1,96,1,10,1,11,1,66,1,16,0,,0,,0,,0,,2,,,,,,,2,1,0,1,,,,,,2,,2,2,2,2,2,1,2,2,2,2,2,1000,0,2,,,0,2,,,,0
2560292212,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,3,3,7,1,3,1,7,7,7,7,7,1,2,1,1,1,1,10,0,,1,10,0,,1,5,0,,0,,0,,0,,0,,0,,1,11,1,96,1,11,0,,0,,1,1,0,,0,,1,6,1,6,1,6,1,1,0,,2,6,0,,0,,0,,0,,1,1,,,,,,,0,40,,2,,,,,2,,1,2,2,2,2,1,2,2,2,2,2,4300,0,2,,,0,2,,,,0
2560292213,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,7,7,7,3,7,2,7,4,4,2,7,1,2,1,1,1,0,,1,11,1,16,0,,0,,0,,0,,0,,0,,1,6,0,,0,,1,11,2,15,0,,0,,1,11,0,,1,6,1,90,1,91,1,12,1,14,1,6,3,16,0,,0,,0,,0,,1,,2,,,,,2,1,30,,2,,,5,,1,,2,2,2,1,1,2,2,2,2,2,1,3500,4200,2,,,0,2,,,,0
2560292214,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,3,7,7,7,7,1,7,3,7,7,7,1,1,1,1,2,1,13,0,,0,,0,,0,,0,,0,,0,,0,,1,6,0,,0,,1,11,1,13,1,13,0,,1,15,0,,1,15,1,14,1,15,1,12,1,14,0,,2,14,0,,0,,0,,0,,1,1,,,,,,,0,10,,2,,,,,2,,2,2,2,2,2,1,2,2,2,2,2,950,0,2,,,0,2,,,,0
2560292220,1,0,0,0,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,7,2,4,7,0,2,2,2,1,7,7,4,3,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,16,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,,,,,,2,1,0,,,3,,,,2,,2,2,2,2,2,1,2,2,2,2,2,1380,0,2,,,0,1,2,2,1,0
2560292221,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,2,7,3,1,2,1,4,2,7,7,7,1,2,1,2,2,0,,0,,0,,1,14,0,,0,,0,,0,,0,,0,,0,,0,,1,10,1,15,0,,0,,1,15,0,,0,,0,,1,16,0,,1,16,0,,1,16,0,,0,,0,,0,,2,,,,,,,1,0,30,,,,,5,,,,2,2,2,2,2,1,2,2,2,2,2,2400,60,2,,,0,2,,,,0
2560292222,1,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,3,2,1,3,2,3,1,7,7,7,1,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,15,0,,0,,0,,0,,0,,1,6,1,5,0,,0,,0,,1,14,0,,0,,0,,0,,2,,,,,,,1,0,30,,,,,5,,,,2,2,2,2,2,1,2,2,2,2,2,2800,24,2,,,0,2,,,,0
2560292223,1,0,0,0,0,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,7,7,2,7,2,7,1,7,4,7,7,7,1,2,1,1,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,15,0,,0,,1,14,0,,0,,1,11,1,15,1,8,0,,0,,0,,0,,0,,0,,0,,2,,,,,,,1,1,30,,,,,5,,,,2,2,2,2,2,1,2,2,2,2,2,2000,200,2,,,0,2,,,,0
2560292224,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,7,7,7,3,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,13,0,,0,,0,,0,,0,,0,,1,10,1,15,0,,0,,0,,0,,0,,0,,0,,2,,,,,,,,1,0,,,,,5,,,,2,2,2,2,2,1,2,2,2,2,2,300,0,2,,,0,2,,,,0
2560292306,1,0,0,0,0,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,7,3,7,7,3,7,1,7,7,7,7,7,1,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,15,0,,0,,0,,0,,0,,1,10,1,8,0,,0,,1,13,1,13,0,,0,,0,,0,,2,,,,,,,1,0,30,,,3,,,,1,,2,2,2,2,2,1,2,1,2,2,2,2080,200,2,,,0,2,,,,0
2560292308,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,1,7,3,2,7,0,2,3,7,7,0,1,2,1,2,2,0,,0,,0,,1,5,0,,0,,0,,0,,0,,1,7,0,,0,,0,,1,15,0,,0,,0,,0,,0,,1,13,1,13,1,5,0,,0,,2,12,0,,0,,0,,0,,2,,,,,,,1,0,30,,,,,5,,,,2,2,2,2,2,1,2,1,2,2,2,2000,0,2,,,0,2,,,,0
2560292309,1,0,0,0,0,1,2,1,1,2,2,2,2,2,,,,,,,,7,5,3,4,3,2,1,7,2,7,7,7,1,2,1,2,2,0,,0,,0,,0,,1,10,0,,0,,0,,0,,0,,0,,1,9,1,11,1,15,0,,0,,1,13,0,,0,,1,4,1,2,1,13,1,14,0,,1,4,0,,0,,0,,0,,1,1,,,,,,1,1,0,,,3,,,,2,,2,2,2,2,2,1,2,2,2,2,2,1800,0,2,,,0,2,,,,0
2560292310,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,3,7,2,2,7,0,2,2,7,3,7,1,2,1,1,2,0,,0,,1,16,0,,2,2,0,,0,,0,,0,,0,,0,,0,,0,,1,15,0,,0,,0,,0,,0,,1,10,1,15,1,14,1,13,0,,1,12,0,,0,,0,,0,,2,,,,,,,1,0,15,,,3,,,,1,,2,2,2,2,2,2,2,1,2,2,2,2000,0,1,2,1,0,2,,,,0
2560292401,1,0,0,0,0,1,2,1,1,1,1,1,2,2,1,2,2,1,2,2,2,3,3,7,0,2,7,1,2,0,7,0,2,1,2,2,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,15,0,,1,16,0,,0,,0,,0,,1,14,1,16,0,,0,,0,,1,15,0,,0,,0,,0,,2,,,,,,,,1,0,,,3,,,,1,,1,2,2,1,2,1,2,1,2,2,2,1250,100,2,,,0,2,,,,0
2560292402,1,0,0,0,0,2,2,2,1,1,1,1,1,2,,,,,,,,2,3,2,1,2,0,1,4,0,2,7,7,1,2,1,2,2,0,,0,,0,,1,16,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,8,1,13,0,,0,,0,,0,,0,,0,,0,,0,,2,,,,,,,,0,10,,,,,5,,,,2,2,1,2,2,2,1,2,2,2,2,1050,0,2,,,0,2,,,,0
2560292403,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,0,7,0,1,7,0,2,7,7,3,3,1,2,1,1,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,12,0,,0,,0,,0,,0,,0,,1,15,1,14,0,,0,,0,,2,15,0,,0,,0,,0,,2,,,,,,,,0,20,,,3,,5,,2,,2,2,2,2,2,2,1,2,2,2,2,1480,180,2,,,0,2,,,,0
2504550912,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,2,7,7,3,2,2,7,7,7,7,0,1,2,1,1,1,0,,1,13,0,,0,,0,,0,,0,,0,,0,,1,16,0,,0,,0,,2,16,0,,0,,1,1,0,,0,,1,15,1,76,1,1,1,6,0,,2,13,0,,0,,0,,0,,2,,,,,,,2,0,10,,,,,5,,,,2,2,2,2,2,1,1,2,2,2,2,3500,0,2,,,0,9,,,,0
2504570001,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,3,7,2,7,7,2,7,7,7,7,7,1,1,1,1,1,0,,1,13,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,15,1,12,0,,1,6,1,11,1,12,2,6,1,6,1,6,1,11,0,,2,15,0,,1,11,1,9,0,,2,,,,,,,2,0,10,,,,,5,,,,1,2,2,2,2,1,2,2,2,2,2,485,0,2,,,0,2,,,,0
2504570002,1,0,0,0,0,1,1,2,1,2,2,2,2,2,,,,,,,,7,0,4,4,0,7,0,7,4,7,3,0,1,2,1,1,1,0,,1,6,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,6,0,,0,,0,,1,11,0,,1,11,1,98,1,98,1,98,1,16,0,,0,,0,,1,10,0,,0,,2,,,,,,,,0,5,,2,,,,,2,,2,2,2,2,2,2,2,2,2,2,2,957,0,2,,,0,2,,,,0
2504570003,1,0,0,0,0,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,7,6,7,6,5,4,1,6,5,5,1,1,1,2,1,1,2,1,13,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,15,1,15,0,,1,14,0,,1,13,1,14,1,13,1,11,1,12,0,,0,,0,,0,,0,,0,,1,,2,,,,,2,0,15,,,3,,,,1,,2,2,2,2,2,1,2,2,2,2,2,768,0,2,,,0,2,,,,0
2504570004,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,5,6,7,5,4,5,2,3,4,5,7,1,2,1,1,2,1,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,15,0,,0,,1,14,0,,1,13,1,14,1,12,1,9,1,9,0,,1,9,0,,0,,0,,0,,1,,,,,,6,1,0,15,,,,,5,,,,2,2,2,2,2,2,2,2,2,2,2,237,0,2,,,0,2,,,,0
2504570005,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,3,3,3,3,2,5,4,3,2,1,0,1,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,10,0,,0,,0,,1,10,0,,1,10,1,10,1,10,1,10,1,10,0,,1,10,0,,0,,0,,0,,0,,2,,,,,,,,0,10,,2,,,,,1,,2,2,2,2,2,2,2,2,2,2,2,677,0,2,,,0,2,,,,0
2504570006,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,5,7,5,7,7,3,2,5,7,7,0,1,2,1,1,2,0,,1,10,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,99,1,15,0,,0,,1,15,0,,1,14,1,13,1,13,1,16,1,15,0,,1,15,0,,1,11,1,11,1,14,1,,,,4,,,2,0,11,,,,,5,,,,1,2,2,2,2,2,2,2,2,2,2,1497,136,2,,,0,2,,,,0
2504570213,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,0,7,3,4,0,3,1,7,7,7,7,1,2,1,1,1,1,16,0,,0,,0,,0,,0,,0,,0,,0,,1,13,0,,0,,2,10,1,15,2,11,0,,2,16,0,,1,15,1,1,1,98,1,12,1,15,2,14,2,15,0,,1,16,0,,0,,1,1,,,,,,2,0,3,,,,,5,,,,1,2,2,2,2,2,2,2,2,2,2,3700,0,2,,,0,9,,,,0
2504570214,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,1,7,1,1,7,0,7,7,7,7,0,1,2,1,1,1,1,16,0,,0,,1,13,1,16,0,,0,,0,,0,,0,,0,,1,16,1,5,1,15,0,,0,,1,14,0,,1,11,1,13,1,94,1,10,1,9,0,,3,16,0,,1,10,1,10,0,,1,1,,,,,,2,0,5,,,,,5,,,,1,2,2,2,2,2,2,2,2,2,2,2300,300,2,,,0,9,,,,0
2504570215,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,2,7,7,2,7,3,7,3,7,3,7,1,1,1,1,1,3,15,0,,1,90,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,7,13,0,,0,,1,11,0,,1,1,1,96,1,96,1,14,1,16,0,,5,96,1,11,1,12,0,,0,,2,,,,,,,,0,5,,2,3,,,,2,,1,2,2,2,2,2,2,2,2,2,2,5600,0,2,,,0,2,,,,0
2504570216,1,0,0,0,0,1,1,1,1,2,1,1,1,2,,,,,,,,7,2,7,4,2,7,0,7,2,7,7,7,1,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,15,0,,0,,1,11,0,,0,,1,14,1,5,0,,1,13,0,,2,11,0,,0,,0,,0,,2,,,,,,,1,0,30,,,,,5,,,,2,2,2,2,2,1,2,2,2,2,2,1030,0,2,,,0,1,3,,,0
2504570217,1,0,0,0,0,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,7,2,7,1,0,7,0,3,3,7,7,0,1,2,1,2,2,0,,0,,0,,0,,1,15,0,,0,,0,,0,,0,,0,,0,,0,,1,15,0,,0,,0,,0,,0,,0,,1,14,0,,1,13,0,,2,16,0,,0,,0,,0,,2,,,,,,,1,0,30,,,,,5,,,,1,1,2,2,2,1,2,2,2,2,2,1830,200,2,,,0,9,,,,0
2504570218,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,2,7,3,7,3,1,7,3,7,7,0,1,2,1,1,1,1,15,0,,0,,0,,0,,0,,0,,0,,0,,1,16,0,,0,,1,8,1,11,1,13,0,,1,15,0,,1,13,1,8,1,8,0,,1,15,0,,2,15,0,,1,11,0,,0,,2,,,,,,,,0,2,,,3,,,,2,,1,2,2,2,2,2,2,2,2,2,2,2300,0,2,,,0,9,,,,0
2504570319,1,0,0,0,0,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,7,1,7,7,2,7,0,7,7,7,2,7,1,2,1,1,2,1,16,0,,0,,0,,0,,0,,0,,0,,0,,1,14,0,,0,,1,10,0,,0,,0,,0,,0,,0,,1,10,1,10,1,10,1,10,0,,1,15,0,,0,,0,,0,,1,1,,,,,,,0,10,,2,,,,,1,,1,2,2,2,2,1,1,1,2,2,2,4000,0,2,,,0,2,,,,0
2504570320,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,2,7,7,3,7,1,7,4,7,7,7,1,2,1,1,1,1,8,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,13,0,,1,4,1,15,0,,0,,1,11,0,,1,13,1,13,1,4,1,15,1,16,0,,2,14,0,,0,,0,,0,,2,,,,,,,2,0,15,,2,3,,,,1,,1,1,2,2,2,1,2,1,2,2,2,4400,0,2,,,0,2,,,,0
2504570321,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,2,7,7,3,0,2,2,0,7,7,7,1,2,2,1,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,16,0,,0,,0,,1,14,2,14,0,,1,12,0,,1,15,1,7,1,1,0,,1,7,0,,3,16,0,,0,,1,12,0,,1,1,,,,,,,0,10,,,,4,,,,,2,2,2,2,2,1,2,1,2,2,2,1600,0,2,,,0,2,,,,0
2504570322,1,0,0,0,0,1,1,1,1,1,1,1,2,2,,,,,,,,7,3,2,2,1,3,0,3,4,7,7,7,1,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,96,0,,0,,0,,0,,0,,1,11,0,,0,,1,91,1,12,0,,1,15,0,,2,10,0,,0,,0,,0,,1,1,,,,,,,0,15,1,,,4,,,1,,2,2,2,2,2,2,2,1,2,2,2,2800,80,2,,,0,2,,,,0
2504570323,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,2,7,7,7,7,1,7,7,7,7,7,1,1,1,1,1,1,8,0,,0,,0,,0,,0,,0,,0,,0,,1,10,0,,0,,2,6,2,13,1,16,0,,2,14,0,,1,1,1,1,1,67,2,15,1,96,0,,7,16,1,1,1,10,1,10,1,16,2,,,,,,,,0,3,1,,,4,,,1,,1,1,2,2,2,1,2,1,2,2,2,9000,0,2,,,0,2,,,,0
2504570324,1,0,0,0,0,1,2,1,1,2,1,2,2,2,,,,,,,,7,2,2,1,3,7,0,7,2,7,0,7,1,1,1,1,1,1,7,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,12,0,,0,,1,96,0,,0,,1,96,1,11,1,96,0,,0,,2,4,0,,1,0,0,,0,,2,,,,,,,,0,5,1,,,4,,,1,,1,2,2,2,2,2,2,1,2,2,2,3400,0,2,,,0,2,,,,0
2504570407,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,1,1,7,4,5,1,4,7,7,7,7,1,1,1,2,1,2,16,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,15,1,85,2,16,1,11,0,,1,11,0,,1,13,1,13,1,6,1,16,1,15,1,15,3,12,0,,2,15,0,,1,14,1,1,,,,,,2,0,5,1,,3,,,,2,,1,1,2,2,2,2,2,1,2,2,2,7000,0,2,,,0,9,,,,0
2504570408,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,2,3,3,2,2,0,3,7,3,3,0,1,2,2,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,15,0,,0,,1,16,0,,0,,1,12,1,96,0,,1,96,1,85,1,16,0,,0,,0,,0,,2,,,,,,,1,0,5,1,,,,,,2,,2,2,2,2,1,1,2,1,2,2,1,2300,0,2,,,0,9,,,,0
2505010220,1,0,0,0,0,1,2,1,1,2,1,2,2,2,,,,,,,,7,1,5,7,1,6,0,7,3,7,7,7,1,2,1,2,2,1,0,0,,0,,1,87,1,11,0,,0,,0,,0,,0,,0,,1,13,1,6,0,,0,,0,,1,12,0,,0,,1,12,1,13,1,13,1,14,0,,1,12,0,,0,,0,,0,,1,1,,,,,,,1,30,1,,,,5,,2,,2,2,2,2,2,1,2,2,2,2,2,1400,0,2,,,0,2,,,,0
2505010222,1,0,0,0,0,1,2,2,2,2,2,2,2,2,,,,,,,,7,5,7,5,3,7,6,7,7,7,7,7,1,2,1,1,2,1,12,0,,0,,0,,1,1,0,,0,,0,,0,,0,,0,,0,,1,6,1,15,0,,0,,1,14,0,,0,,1,9,1,10,1,8,1,16,0,,1,14,0,,0,,0,,0,,2,,,,,,,1,1,0,,,3,,5,,2,,2,2,2,2,2,1,2,2,2,1,2,1500,0,2,,,0,2,,,,0
2505010223,1,0,0,0,0,1,1,1,1,1,1,1,1,2,,,,,,,,7,3,7,6,2,7,2,7,7,7,7,7,1,2,1,2,2,0,,0,,0,,0,,1,12,0,,0,,0,,0,,1,7,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,86,1,14,0,,0,,0,,0,,0,,0,,0,,0,,1,1,,,,,,,2,0,,,3,,5,,2,,2,2,2,2,2,1,2,2,2,2,2,1000,0,2,,,0,2,,,,0
2505010224,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,2,7,7,3,7,1,7,3,7,5,2,1,2,1,1,2,1,15,0,,0,,1,11,0,,0,,0,,0,,0,,1,16,0,,0,,0,,2,15,0,,0,,1,13,0,,1,11,1,15,1,6,1,14,1,14,0,,2,13,0,,1,14,0,,1,10,1,1,,,,,,2,0,5,,,3,,5,,1,,2,2,2,2,2,1,2,2,2,2,2,1000,0,2,,,0,2,,,,0
2505010413,1,0,0,0,0,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,7,4,3,3,3,7,3,7,7,7,7,7,1,2,1,2,2,0,,0,,0,,0,,1,15,0,,0,,0,,0,,0,,0,,0,,0,,1,15,0,,0,,0,,0,,1,13,1,8,1,13,1,12,1,16,0,,0,,0,,0,,0,,0,,2,,,,,,,1,1,0,,,,,5,,,,2,2,2,2,2,1,2,1,2,2,2,2500,0,2,,,0,2,,,,0
2505010414,1,0,0,0,0,1,2,1,1,2,1,2,1,2,1,1,1,1,2,1,2,7,7,7,7,1,7,0,7,3,7,7,7,1,2,1,2,1,0,,0,,0,,1,15,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,15,0,,0,,1,1,0,,0,,1,95,1,87,0,,1,87,0,,1,10,0,,0,,0,,0,,2,,,,,,,1,0,30,,,,,5,,,,2,2,2,2,2,1,2,1,2,2,2,2500,0,2,,,0,2,,,,0
2505010415,1,0,0,0,0,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,7,1,1,0,7,7,7,1,2,2,2,2,0,,0,,0,,0,,3,16,0,,0,,0,,0,,0,,0,,1,16,0,,2,15,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,15,0,,0,,0,,0,,1,1,,,,,,1,1,0,,2,,,,,1,,2,2,2,2,2,2,2,1,2,2,2,1280,0,2,,,0,2,,,,0
2505010416,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,3,3,1,3,7,2,7,7,7,7,7,1,1,1,1,1,1,14,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,14,1,11,0,,1,16,0,,0,,1,4,1,15,1,6,1,14,1,6,2,16,1,11,1,14,0,,0,,2,,,,,,,,0,20,,,,,5,,,,2,2,2,2,2,1,1,2,2,2,2,4500,600,2,,,0,2,,,,0
2505010417,1,0,0,0,0,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,7,3,1,1,5,7,4,7,5,7,7,3,3,2,1,1,2,0,,0,,0,,0,,1,9,0,,0,,0,,0,,0,,1,13,1,15,0,,1,15,0,,0,,0,,0,,0,,1,15,1,12,0,,1,14,0,,2,14,0,,0,,0,,0,,1,1,,,,,,1,1,0,,,3,,,,1,,2,2,2,2,2,1,2,1,2,2,2,3500,400,2,,,0,2,,,,0
2505010418,1,0,0,0,0,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,7,3,5,2,1,7,2,7,4,7,7,7,1,2,1,2,2,0,,0,,0,,1,16,1,14,0,,0,,0,,0,,0,,0,,0,,1,13,1,15,0,,0,,1,15,0,,0,,0,,1,15,0,,1,15,0,,1,14,0,,0,,0,,0,,2,,,,,,,1,2,0,,,,,5,,,,2,2,2,2,2,1,2,1,2,2,2,3100,0,2,,,0,2,,,,0
2505010802,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,1,7,2,1,2,1,4,5,7,7,7,1,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,15,0,,0,,0,,1,15,1,16,1,16,1,16,0,,2,16,0,,0,,0,,0,,2,,,,,,,,0,5,,,,,5,,,,2,2,2,2,2,2,2,2,2,2,2,2400,300,2,,,0,2,,,,0
2505010803,1,0,0,0,0,1,2,2,1,2,2,2,2,2,,,,,,,,3,1,2,3,2,7,3,4,2,7,5,6,1,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,13,1,10,0,,0,,0,,1,13,1,13,1,13,1,12,1,6,1,11,1,10,0,,0,,0,,0,,0,,0,,1,1,,,,,,,0,5,,,,4,,,,,2,2,2,2,2,2,2,2,2,2,2,1300,0,2,,,0,2,,,,0
2505010804,1,0,0,0,0,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,7,1,1,7,1,7,2,7,1,7,7,2,1,2,1,2,2,0,,0,,0,,1,85,0,,0,,0,,0,,0,,0,,0,,1,15,0,,0,,0,,0,,1,15,0,,0,,1,11,1,15,0,,1,5,0,,1,15,0,,0,,0,,0,,1,1,,,,,,,0,5,,,,,5,,,,2,2,2,2,2,1,2,2,2,2,2,3160,0,2,,,0,2,,,,0
