folioviv,foliohog,numren,id_trabajo,tipoact,cose_cria,prep_deriv,otro_pago,fpago_1,fpago_2,fpago_3,fpago_4,fpago_5,fpago_6,fpago_7,fpago_8,nofpago,t_emp,h_emp,m_emp,t_cpago,h_cpago,m_cpago,t_ispago,h_ispago,m_ispago,t_nispago,h_nispago,m_nispago,valrema,valproc,apoyo,apoyo_1,apoyo_2,apoyo_3,apoyo_4,apoyo_5,apoyo_6,apoyo_7,apoyo_8,procampo,mesproc,progan,mesprogan,reg_not,reg_cont,ventas,autocons,otrosnom,gasneg,ventas_tri,auto_tri,otros_tri,gasto_tri,ing_tri,ero_tri
1160483024,1,2,2,5,1,1,2,,,,,,,,,5,1,1,0,0,0,0,1,1,0,0,0,0,20000,120,2,0,0,0,0,0,0,0,0,0,,0,,2,4,16200,3270,0,20150,3961.95,799.72,0,4927.98,0,166.3
1160483701,1,1,2,5,1,2,2,,,,,,,,,1,1,0,1,0,0,0,1,0,1,0,0,0,2840,2400,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,160,0,7954,0,39.34,0,1955.9,0,1916.55
1160483816,1,1,1,4,1,,2,,,,,,,,,5,1,1,0,1,1,0,0,0,0,0,0,0,740,55500,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,23800,0,0,0,5852.45,0,5852.45
1160483816,1,1,1,5,1,2,2,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,87000,15000,1,0,0,0,6000,0,0,0,0,0,,0,,2,4,115000,3000,0,17400,28278.68,737.7,0,4278.68,24737.7,0
1160483816,1,2,1,5,1,1,2,,,,,,,,,6,1,1,0,0,0,0,1,1,0,0,0,0,3080,1400,2,0,0,0,0,0,0,0,0,0,,0,,2,4,11360,648,0,3851,2793.44,159.34,0,946.96,2005.81,0
1160483816,2,1,1,5,1,2,2,,,,,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,45000,16200,2,0,0,0,0,0,0,0,0,0,,0,,2,4,33000,0,0,20000,8114.75,0,0,4918.03,3196.72,0
1160483817,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,600,700,2,0,0,0,0,0,0,0,0,0,,0,,2,4,1900,803,250,2050,467.21,197.45,61.47,504.09,222.04,0
1160483818,1,2,1,4,1,,2,,,,,,,,,6,2,2,0,2,2,0,0,0,0,0,0,0,0,19000,2,0,0,0,0,0,0,0,0,4500,6,0,,2,4,0,12250,0,20400,0,3012.29,0,5016.39,0,2004.09
1160483818,1,2,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,5400,2200,2,0,0,0,0,0,0,0,0,0,,0,,2,4,16050,0,0,8950,3946.72,0,0,2200.81,1745.9,0
1160483819,1,2,2,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,12330,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,8000,1080,0,2900,1967.21,265.57,0,713.11,1519.67,0
1160483820,1,5,2,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,500,40,2,0,0,0,0,0,0,0,0,0,,0,,2,4,400,816,0,300,98.36,200.65,0,73.77,225.24,0
1160483911,1,1,1,4,1,,2,,,,,,,,,6,4,4,0,0,0,0,3,3,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,4400,6,0,,2,4,0,2667,0,20500,0,652.25,0,5013.58,0,4361.33
1160483911,1,1,1,5,1,2,2,,,,,,,,,5,1,1,0,0,0,0,1,1,0,0,0,0,20300,20300,2,0,0,0,0,0,0,0,0,0,,0,,2,4,70200,0,0,2900,17168.47,0,0,709.23,16459.23,0
1160483912,1,1,1,9,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,27650,200,0,3705,6762.22,48.91,0,906.11,5905.02,0
1160522208,1,1,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,739060,7260,4840,489600,183744.19,1804.97,1203.31,121723.75,65028.72,0
1160522521,1,6,1,5,1,1,2,,,,,,,,,6,1,0,1,0,0,0,1,0,1,0,0,0,545,90,2,0,0,0,0,0,0,0,0,0,,0,,2,4,832,188,0,40,203.47,45.97,0,9.78,239.67,0
1160522521,1,6,1,6,1,,2,,,,,,,,,6,1,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,6600,0,0,0,1614.13,0,0,0,1614.13,0
1260712301,1,1,1,4,1,,2,,,,,,,,,6,1,0,1,0,0,0,1,0,1,0,0,0,152,5000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,1160,1468,0,1250,283.69,359.02,0,305.7,337.01,0
1260712301,1,3,1,4,1,,2,,,,,,,,,1,1,0,1,0,0,0,1,0,1,0,0,0,0,15000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,520,0,0,2000,127.17,0,0,489.13,0,361.95
1260712302,1,1,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,481,9000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,1620,1999,0,3540,396.19,488.88,0,865.76,19.32,0
1260712303,1,1,1,4,1,,2,,,,,,,,,1,1,1,0,0,0,0,1,1,0,0,0,0,380,7000,2,0,0,0,0,0,0,0,0,1500,5,0,,2,4,0,1672,0,3400,0,408.91,0,831.52,0,422.6
1260712305,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,456,7000,2,0,0,0,0,0,0,0,0,3000,5,0,,2,4,3070,1674,0,4450,750.81,409.4,0,1088.31,71.9,0
1260712917,1,1,1,4,1,,2,,,,,,,,,6,4,4,0,3,3,0,1,1,0,0,0,0,0,6000,2,0,0,0,0,0,0,0,0,4500,5,0,,2,4,1900,1972,676,3100,464.67,482.28,165.32,758.15,354.13,0
1260712917,1,2,2,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,310,626,0,400,75.81,153.09,0,97.82,131.08,0
1260712920,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,2,0,0,0,0,0,0,0,0,0,,0,,2,4,824,546,0,1000,201.52,133.53,0,244.56,90.48,0
1260714402,1,1,2,4,1,,2,,,,,,,,,2,1,1,0,0,0,0,1,1,0,0,0,0,0,8000,1,0,0,0,0,800,0,0,0,0,,0,,2,4,2000,5100,0,2955,489.13,1247.28,0,722.69,1013.72,0
1260714402,1,2,2,5,1,1,2,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,4600,810,1,0,0,0,0,9000,0,0,0,0,,0,,2,4,2075,1480,0,670,507.47,361.95,0,163.85,705.57,0
1260714404,1,1,1,4,1,,2,,,,,,,,,6,6,6,0,6,6,0,0,0,0,0,0,0,0,10500,2,0,0,0,0,0,0,0,0,3200,5,0,,2,4,4200,6330,0,4350,1027.17,1548.09,0,1063.85,1511.41,0
1260714405,1,1,1,5,1,1,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,5760,1375,2,0,0,0,0,0,0,0,0,0,,0,,2,4,1090,24970,0,3150,266.57,6106.79,0,770.38,5602.98,0
1260714405,1,1,2,4,1,,2,,,,,,,,,1,2,2,0,2,2,0,0,0,0,0,0,0,400,300,2,0,0,0,0,0,0,0,0,3900,5,0,,2,4,750,3040,0,3050,183.42,743.47,0,745.92,180.97,0
1260714407,1,1,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8003,0,0,0,0,,0,,2,4,1800,0,7500,2000,440.21,0,1834.23,489.13,1785.32,0
1260714407,1,1,1,5,1,1,2,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,34380,8925,2,0,0,0,0,0,0,0,0,0,,0,,2,4,9000,4030,2400,500,2201.08,985.59,586.95,122.28,3651.35,0
1260714511,1,1,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,400,5500,1,0,0,0,0,0,0,5000,0,0,,0,,2,4,44000,10000,0,21600,10760.86,2445.65,0,5282.6,7923.91,0
1260714511,1,2,2,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,720,2310,1,0,0,0,4340,0,0,0,0,0,,0,,2,4,300,3900,0,1640,73.36,953.8,0,401.08,626.08,0
1260714512,1,1,1,4,1,,2,,,,,,,,,7,2,2,0,2,2,0,0,0,0,0,0,0,1200,5600,1,0,0,0,0,0,0,2000,0,0,,0,,2,4,0,4874,0,5880,0,1192.01,0,1438.04,0,246.03
1260714512,1,1,1,5,1,2,2,,,,,,,,,6,1,1,0,1,1,0,0,0,0,0,0,0,12000,37820,1,0,0,4260,0,0,0,0,0,0,,0,,2,4,0,0,0,11050,0,0,0,2702.44,0,2702.44
1260714512,1,2,1,5,1,2,2,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,2400,250,2,0,0,0,0,0,0,0,0,0,,0,,2,4,360,1455,0,380,88.04,355.84,0,92.93,350.95,0
1260714514,1,2,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,1750,0,2250,0,427.98,0,550.27,0,122.28
1260714515,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,1000,5000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,3800,2600,0,6270,929.34,635.86,0,1533.42,31.79,0
1260714515,1,1,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,7000,3500,1,0,0,6780,0,0,0,0,0,0,,0,,2,4,10500,0,0,1220,2567.93,0,0,298.36,2269.56,0
1260714515,1,2,1,5,1,2,2,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,700,200,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,843,0,250,0,206.16,0,61.14,145.02,0
1260714616,1,1,1,4,1,,2,,,,,,,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,3000,2,0,0,0,0,0,0,0,0,4500,7,0,,2,4,500,5800,0,3780,122.95,1426.22,0,929.5,619.67,0
1260714616,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,740,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,70,2978,0,600,17.21,732.29,0,147.54,601.96,0
1260714617,1,1,1,4,1,,2,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,1,0,0,0,0,0,0,0,1000,0,,0,,2,4,0,2000,0,300,0,491.8,0,73.77,418.03,0
1260714618,1,1,1,4,1,,2,,,,,,,,,6,1,1,0,1,1,0,0,0,0,0,0,0,0,10000,1,0,0,0,0,0,0,2000,0,3100,5,0,,2,4,10500,8600,0,6760,2581.96,2114.75,0,1662.29,3034.42,0
1260714618,1,2,2,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,840,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,120,3293,0,1200,29.5,809.75,0,295.08,544.18,0
1260714619,1,1,1,4,1,,2,,,,,,,,,6,4,4,0,4,4,0,0,0,0,0,0,0,0,6000,1,0,0,0,1800,0,0,2000,0,0,,0,,2,4,0,4320,0,3150,0,1062.29,0,774.59,287.7,0
1260714619,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,880,1200,1,0,0,0,0,0,0,0,200,4500,6,0,,2,4,775,1245,0,960,190.57,306.14,0,236.06,260.65,0
1260714620,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,7940,0,5000,0,1952.45,0,1229.5,722.95,0
1260714721,1,1,2,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,5200,200,2,0,0,0,0,0,0,0,0,0,,0,,2,4,4000,900,0,700,983.6,221.31,0,172.13,1032.78,0
1260714721,1,2,1,4,1,,2,,,,,,,,,6,2,2,0,0,0,0,2,2,0,0,0,0,4500,5000,1,0,0,0,0,800,0,0,0,0,,0,,2,4,0,6990,0,4100,0,1718.85,0,1008.19,710.65,0
1260714722,1,1,1,4,1,,2,,,,,,,,,6,2,2,0,1,1,0,1,1,0,0,0,0,234,7000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,16000,7630,0,8350,3934.42,1876.22,0,2053.27,3757.37,0
1260714722,1,1,1,5,1,1,2,,,,,,,,,6,3,3,0,1,1,0,1,1,0,1,1,0,404000,19000,2,0,0,0,0,0,0,0,0,0,,6300,7,2,4,56000,11080,0,40210,13770.49,2724.59,0,9887.7,6607.37,0
1260714722,1,2,2,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,13200,100,2,0,0,0,0,0,0,0,0,0,,0,,2,4,4300,1120,0,1050,1057.37,275.4,0,258.19,1074.59,0
1260714722,1,5,1,4,1,,2,,,,,,,,,6,4,4,0,3,3,0,1,1,0,0,0,0,0,5000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,14000,4500,0,11650,3442.62,1106.55,0,2864.75,1684.42,0
1260714722,1,5,2,8,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,5600,0,0,1350,1377.04,0,0,331.96,1045.08,0
1260714724,1,1,1,4,1,,2,,,,,,,,,6,4,4,0,4,4,0,0,0,0,0,0,0,1818,3000,1,0,0,0,0,0,600,0,0,0,,0,,2,4,0,7230,0,3700,0,1777.86,0,909.83,868.03,0
1260714724,1,2,1,4,1,,2,,,,,,,,,6,4,4,0,3,3,0,1,1,0,0,0,0,1404,4000,2,0,0,0,0,0,0,0,0,4900,7,0,,2,4,900,6870,0,3300,221.31,1689.34,0,811.47,1099.18,0
1260714724,1,2,1,5,1,1,2,,,,,,,,,6,2,1,1,0,0,0,1,0,1,1,1,0,166100,20000,2,0,0,0,0,0,0,0,0,0,,3900,7,2,4,18200,7280,0,14160,4475.4,1790.16,0,3481.96,2783.6,0
1260714724,1,3,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,100,80,1,0,0,0,0,0,0,0,400,0,,0,,2,4,100,200,0,100,24.59,49.18,0,24.59,49.18,0
1260714725,1,1,1,4,1,,2,,,,,,,,,6,1,1,0,0,0,0,0,0,0,1,1,0,450,4000,1,0,0,0,0,2000,0,0,0,4500,7,0,,2,4,4000,6990,0,2370,983.6,1718.85,0,582.78,2119.67,0
1260714725,1,1,1,5,1,2,2,,,,,,,,,6,1,0,1,0,0,0,1,0,1,0,0,0,5000,500,1,0,0,0,0,4000,0,0,0,0,,0,,2,4,3000,1000,0,850,737.7,245.9,0,209.01,774.59,0
1260714725,1,2,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,400,1,0,0,0,0,2080,0,0,0,0,,0,,2,4,245,0,0,530,60.24,0,0,130.32,0,70.08
1260771022,1,2,1,4,1,,2,,,,,,,,,5,2,2,0,0,0,0,1,1,0,1,1,0,50,4900,2,0,0,0,0,0,0,0,0,6000,2,0,,2,3,0,5550,0,3730,0,1357.33,0,912.22,445.1,0
1260771023,1,2,2,5,1,1,2,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,6500,175,2,0,0,0,0,0,0,0,0,0,,0,,2,3,120,3850,0,860,29.34,941.57,0,210.32,760.59,0
1361074516,1,2,1,4,1,,2,,,,,,,,,6,1,1,0,0,0,0,1,1,0,0,0,0,200,710,2,0,0,0,0,0,0,0,0,0,,0,,2,4,2320,1963,0,0,567.39,480.08,0,0,1047.47,0
1361074516,1,2,1,5,1,1,2,,,,,,,,,6,1,1,0,0,0,0,1,1,0,0,0,0,4900,4013,2,0,0,0,0,0,0,0,0,0,,0,,2,4,17000,12080,0,3110,4157.6,2954.34,0,760.59,6351.35,0
1361074517,1,2,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,2550,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,5200,674,0,0,1271.73,164.83,0,0,1436.57,0
1361074517,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,390,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,780,0,700,0,190.76,0,171.19,19.56,0
1361074518,1,1,2,9,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,480,0,0,0,117.39,0,0,117.39,0
1361074518,1,2,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2,0,0,0,0,0,0,0,0,0,,0,,2,4,1605,190,0,0,392.52,46.46,0,0,438.99,0
1361074518,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,120,600,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,815,0,420,0,199.32,0,102.71,96.6,0
1361074519,1,1,2,9,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,1680,0,0,0,410.86,0,0,410.86,0
1361074519,1,2,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,1500,60,2,0,0,0,0,0,0,0,0,0,,0,,2,4,1500,30,0,0,366.84,7.33,0,0,374.18,0
1361074519,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,80,80,2,0,0,0,0,0,0,0,0,0,,0,,2,4,125,685,0,1000,30.57,167.52,0,244.56,0,46.46
1361074520,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,1260,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,1070,483,0,235,261.68,118.12,0,57.47,322.33,0
1361074520,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,300,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,990,0,528,0,242.11,0,129.13,112.98,0
1361074520,1,4,2,9,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,5600,0,0,0,1369.56,0,0,1369.56,0
1361074521,1,1,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,11230,5820,0,0,2746.46,1423.36,0,0,4169.83,0
1361074521,1,1,2,9,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,480,480,0,0,117.39,117.39,0,0,234.78,0
1361074521,1,2,2,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,500,2,0,0,0,0,0,0,0,0,0,,0,,2,4,510,50,0,0,124.72,12.22,0,0,136.95,0
1361074522,1,1,1,4,1,,2,,,,,,,,,6,2,2,0,2,2,0,0,0,0,0,0,0,0,500,2,0,0,0,0,0,0,0,0,0,,0,,2,4,1289,695,0,1000,315.24,169.97,0,244.56,240.65,0
1361074522,1,1,2,9,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,2000,0,0,0,489.13,0,0,489.13,0
1361074522,1,2,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,280,2,0,0,0,0,0,0,0,0,0,,0,,2,4,1667,780,0,0,407.69,190.76,0,0,598.45,0
1361074523,1,1,1,4,1,,2,,,,,,,,,6,3,3,0,3,3,0,0,0,0,0,0,0,0,2600,2,0,0,0,0,0,0,0,0,980,5,0,,2,4,23600,4925,0,3000,5771.73,1204.48,0,733.69,6242.52,0
1361074523,1,2,1,4,1,,2,,,,,,,,,6,1,1,0,0,0,0,1,1,0,0,0,0,0,1000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,4910,830,0,0,1200.81,202.98,0,0,1403.8,0
1361074523,1,3,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,1015,315,0,0,248.23,77.03,0,0,325.27,0
1361074524,1,2,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1450,2,0,0,0,0,0,0,0,0,0,,0,,2,4,1800,659,0,0,440.21,161.16,0,0,601.38,0
1361074524,1,2,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,1380,200,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,0,0,0,0,0,0,0
1361074525,1,2,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,600,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,540,0,0,0,132.06,0,0,132.06,0
1361074526,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,2,0,0,0,0,0,0,0,0,980,5,0,,2,4,7320,1950,0,0,1790.21,476.9,0,0,2267.11,0
1361074601,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,720,75,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,1306,0,0,0,321.14,0,321.14
1361074603,1,3,2,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,278,672,0,1200,68.36,165.24,0,295.08,0,61.47
1361074812,1,3,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,200,0,0,0,49.18,0,0,49.18,0
1361074815,1,2,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,800,0,0,0,196.72,0,0,196.72,0
1361086003,1,2,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,750,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,3000,0,0,0,733.69,0,733.69
1361086004,1,2,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,700,0,1040,0,171.19,0,254.34,0,83.15
1361086912,1,1,2,5,1,2,2,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,14000,1200,2,0,0,0,0,0,0,0,0,0,,0,,2,4,2000,0,0,2500,489.13,0,0,611.41,0,122.28
1361094316,1,1,1,7,1,,2,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,420,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,6000,8600,1400,700,1467.39,2103.26,342.39,171.19,3741.84,0
1361094316,1,1,2,4,1,,2,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2,0,0,0,0,0,0,0,0,0,,0,,2,4,450,90,0,0,110.05,22.01,0,0,132.06,0
1361094317,1,1,2,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,4425,0,360,0,1082.2,0,88.04,994.15,0
1361094318,1,1,2,4,1,,2,,,,,,,,,6,1,1,0,0,0,0,0,0,0,1,1,0,990,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,1162,0,312,0,284.18,0,76.3,207.88,0
1361094319,1,1,2,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,150,0,400,0,36.68,0,97.82,0,61.14
1361094320,1,1,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,360,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,957,0,0,0,234.04,0,234.04,0
1361094320,1,1,2,6,1,,2,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,360,0,0,0,88.04,0,0,88.04,0
1361094321,1,2,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,470,0,0,0,114.94,0,0,114.94,0
1361094323,1,3,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,0,0,0,0,0,0,0
1361094323,1,4,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,400,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,160,0,0,0,39.13,0,0,39.13,0
1361094324,1,1,2,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,250,0,0,0,61.14,0,0,0,61.14,0
1361094324,1,1,2,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3400,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,1600,0,0,0,391.3,0,391.3
1361094325,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,200,1000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,0,0,0,0,0,0,0
1361094325,1,1,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,400,2000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,1640,0,0,0,401.08,0,0,401.08,0
1361094326,1,2,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,200,200,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,420,0,0,0,102.71,0,0,102.71,0
1361094326,1,2,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,3400,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,0,0,0,0,0,0,0
1361094411,1,1,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,2940,0,0,0,719.02,0,0,719.02,0
1361094414,1,1,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,470,0,0,0,114.94,0,114.94
860337805,1,1,1,4,1,,1,,,,,5,,,,,1,0,1,0,0,0,1,0,1,0,0,0,0,200000,2,0,0,0,0,0,0,0,0,0,,0,,2,3,30000,0,0,25500,7377.04,0,0,6270.49,1106.55,0
860337805,1,1,1,5,1,1,1,,,,,5,,,,,1,0,1,0,0,0,1,0,1,0,0,0,495000,190000,2,0,0,0,0,0,0,0,0,0,,0,,2,3,808258,21592,0,530000,198751.96,5309.5,0,130327.86,73733.6,0
860337808,1,1,1,4,1,,1,,,,,5,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,166400,0,0,79000,40918.03,0,0,19426.22,21491.8,0
