folioviv,foliohog,clave,gasto,pago_mp,gasto_tri
600376903,1,TB05,12800,0,37161.29
600376903,1,TB07,2180,0,6329.03
600376903,1,TB01,380,0,1103.22
600376903,1,TB03,3669,0,10651.93
600376903,1,TB14,7400,900,3619.56
600396304,1,TB08,2271,2271,2221.63
600396304,1,TB03,800,0,2322.58
600408205,1,TB12,4800,0,2386.74
600408205,1,TB09,4000,0,3913.04
600413605,1,TB12,8000,0,3934.42
600415703,1,TB11,2500,2500,1229.5
600423505,1,TB11,2500,0,1222.82
600423505,1,TB04,1100,0,3193.54
600423505,1,TR04,120,0,348.38
600475901,1,TB13,25000,0,12228.26
600491306,1,TB08,450,450,440.21
600496201,1,TB05,88,0,255.48
600496201,1,TB08,1060,390,1036.95
600532803,1,TB09,1800,0,1760.86
600532803,1,TB08,5650,1750,5527.17
600532803,1,TR08,1660,0,1623.91
600532803,1,TB13,8000,0,3934.42
600532803,1,TB12,380,0,186.88
600532803,1,TB10,824,0,806.08
600558206,1,TB08,2870,2720,2807.6
600558206,1,TB01,400,0,1161.29
600566706,1,TB11,1580,121,777.04
600572501,1,TB11,650,650,317.93
600572505,1,TB02,320,0,929.03
600572505,1,TB03,1103,0,3202.25
600594202,1,TB11,50000,10000,24861.87
600594202,1,TB13,2400,0,1193.37
600594203,1,TB08,10300,0,10076.08
600596602,1,TR07,169,0,507
600596602,1,TB07,370,0,1110
600596603,1,TB08,4070,250,3981.52
600596604,1,TB04,6200,0,18600
600598503,1,TB10,13220,1300,12932.6
600598503,1,TB11,5500,600,2690.21
600598503,1,TB08,7895,0,7723.36
600622901,1,TB02,629,0,1826.12
600622901,1,TB08,2370,1000,2318.47
600622901,1,TB07,1040,0,3019.35
600622901,1,TB01,2000,0,5806.45
600622901,1,TB13,2000,0,978.26
600622901,1,TB03,270,0,783.87
600622901,1,TB05,2000,0,5806.45
600650206,1,TB13,6600,0,3281.76
600653603,1,TR08,450,0,440.21
600653605,1,TB11,800,0,393.44
600677803,1,TB05,1200,0,3600
600677803,1,TB08,900,900,880.43
600688405,1,TB12,2600,1300,1271.73
600688406,1,TB05,1300,0,3774.19
600688406,1,TB13,3200,3200,1565.21
600688406,1,TB08,700,700,684.78
600712702,1,TB11,600,0,295.08
600712702,1,TB08,3450,0,3374.99
600712702,1,TB07,400,0,1200
600712702,1,TB05,1000,0,3000
600712703,1,TB02,789,0,2367
600712703,1,TB03,358,0,1074
600718503,1,TB12,8500,0,4157.6
600728401,1,TB11,1300,0,635.86
600728404,1,TB11,1900,0,929.34
600728404,1,TB12,2800,2800,1369.56
600743505,1,TB08,1020,1020,997.82
600764904,1,TB13,5100,5100,2494.56
600770401,1,TB11,29000,29000,14184.78
600770401,1,TB01,2000,0,5806.45
600770403,1,TB13,62500,0,30570.65
600771305,1,TB08,8620,2340,8432.6
600772001,1,TB08,6762,0,6614.99
600772001,1,TB12,91,0,44.51
600772001,1,TB13,7000,0,3423.91
600772003,1,TB11,800,800,391.3
600772006,1,TB13,25000,0,12228.26
600772006,1,TB08,600,600,586.95
600772006,1,TB03,310,0,899.99
600772006,1,TB02,279,0,809.99
600774201,1,TB04,2480,0,7199.99
600774201,1,TB07,1200,0,3483.87
600799802,1,TB07,500,0,1500
600803906,1,TB08,670,670,655.43
600841002,1,TB09,5000,0,4891.3
600860801,1,TB12,1200,0,590.16
600860801,1,TB08,720,0,704.34
600860804,1,TB08,1610,1610,1574.99
600860805,1,TB08,860,860,841.3
600861901,1,TB11,1480,0,723.91
600861902,1,TB11,19000,19000,9293.47
600868001,1,TB10,18000,18000,17608.69
600868001,1,TB11,9000,0,4402.17
600872206,1,TB13,4800,800,2386.74
600878601,1,TB14,6000,4200,2950.81
600878601,1,TB13,2000,0,983.6
600878601,1,TB09,300,300,293.47
600878601,1,TB08,6000,6000,5869.56
600878601,1,TB04,100,0,300
600878601,1,TB03,559,0,1677
600878601,1,TB02,419,0,1257
600892501,1,TB12,900,900,440.21
600892503,1,TB03,245,0,711.29
600892503,1,TB02,203,0,589.35
600902906,1,TB09,7500,0,7336.95
600904402,1,TB13,7000,0,3423.91
600920303,1,TB11,787,0,384.94
600920306,1,TB11,6300,0,3081.52
600922001,1,TB08,1050,0,1027.17
600922002,1,TB08,736,0,719.99
600922005,1,TB08,712,200,696.52
600922006,1,TB09,3700,0,3619.56
600925201,1,TB04,5500,0,15967.74
600926603,1,TB08,800,800,782.6
600933701,1,TB13,21000,21000,10327.86
600947505,2,TB08,200,30,195.65
600947506,1,TB08,225,23,220.1
600962303,1,TB08,2600,560,2543.47
600962304,1,TB08,7225,533,7067.93
600962304,1,TB11,5000,385,2445.65
600970601,1,TB02,219,0,657
600970601,1,TB13,5100,4800,2508.19
600970601,1,TB11,3000,0,1475.4
600970601,1,TB10,45,0,44.02
600970601,1,TB09,80,0,78.26
600970601,1,TB04,500,0,1500
600970601,1,TB05,1840,0,5520
600970601,1,TB07,689,0,2067
600970601,1,TB08,6810,5310,6661.95
600970601,1,TB03,474,0,1422
600976503,1,TB11,1000,0,489.13
600976503,1,TB12,10000,0,4891.3
600976505,1,TB13,130000,0,63586.95
600976505,1,TB08,3350,3350,3277.17
100003801,1,TB11,28500,200,14016.39
100010406,1,TB08,6000,4650,5869.56
100027701,1,TB04,11300,0,33900
100027701,1,TB01,2500,0,7500
100027701,1,TR13,95000,0,46721.31
100027701,1,TB13,13000,13000,6393.44
100027701,1,TR01,2000,0,6000
100027701,1,TR04,7000,0,21000
100041501,1,TB07,745,0,2162.9
100101402,1,TB01,2300,0,6677.41
100101402,1,TB14,14000,0,6847.82
100101402,1,TB13,2800,0,1369.56
100101402,1,TB12,180,0,88.04
100101402,1,TB09,270,0,264.13
100101402,1,TB02,150,0,435.48
100101402,1,TB07,665,0,1930.64
100101402,1,TB06,20,0,58.06
100101402,1,TB05,650,0,1887.09
100101402,1,TB03,134,0,389.03
100101402,1,TB08,340,0,332.6
100101405,1,TB03,330,0,958.06
100101405,1,TB08,8600,8600,8413.04
100101405,1,TB02,228,0,661.93
100103701,1,TB08,350,350,342.39
100103701,1,TB07,575,0,1725
100103701,1,TB03,99,0,297
100103701,1,TB10,820,120,802.17
100103701,1,TB02,525,0,1575
100103701,1,TB01,600,0,1800
100109503,1,TB12,19500,0,9538.04
100146204,2,TB13,3000,3000,1491.71
100146204,2,TB08,1500,1500,1467.39
100146204,3,TB08,1800,1800,1760.86
100146204,3,TB13,3600,1800,1790.05
100146204,4,TB03,800,0,2322.58
100146204,4,TB04,400,0,1161.29
100146204,4,TB08,4300,2250,4206.52
100146204,4,TB05,600,0,1741.93
100146204,4,TR04,200,0,580.64
100159301,1,TB08,2000,2000,1956.52
100159301,1,TB11,100,0,48.91
100159301,1,TB12,2000,0,978.26
100159301,1,TB04,500,0,1451.61
100159305,1,TB08,2000,1200,1956.52
100159305,1,TB07,450,0,1306.45
100159305,1,TB01,300,0,870.96
100159305,1,TR01,400,0,1161.29
100179403,1,TB14,8000,0,3913.04
100189701,1,TB01,3500,0,10500
100189701,1,TR03,225,0,675
100189701,1,TB03,150,0,450
100189701,1,TB05,284,0,852
100189701,1,TB07,1182,0,3546
100189701,1,TR01,80,0,240
100190901,1,TB08,3900,0,3815.21
100190903,1,TB09,16000,0,15652.17
100190903,1,TB08,12498,1500,12226.3
100190903,1,TB13,2100,2100,1027.17
100190903,1,TB11,4766,0,2331.19
100208202,1,TB13,8000,0,3977.9
100252301,2,TB02,140,0,406.45
100252301,2,TB03,597,0,1733.22
100252301,2,TB12,3000,0,1467.39
100252304,1,TB03,192,0,557.41
100252304,1,TB11,6500,0,3179.34
100252304,1,TB02,329,0,955.16
100252304,1,TB01,3000,0,8709.67
100260801,1,TB03,1845,0,5535
100260801,1,TB02,905,0,2715
100277402,2,TB08,700,700,684.78
100284902,1,TB03,360,0,1045.16
100284902,1,TB08,2000,2000,1956.52
100284902,1,TR01,1500,0,4354.83
100284902,1,TB01,3000,0,8709.67
100284902,1,TB02,390,0,1132.25
100344405,1,TB08,1500,1500,1467.39
100344405,1,TR08,220,220,215.21
100344405,1,TR03,200,0,580.64
100344405,1,TB15,5000,0,2445.65
100427204,1,TB10,1000,0,978.26
100427206,1,TR08,1300,600,1271.73
100427206,1,TB08,5000,2500,4891.3
100445801,1,TB12,400,0,196.72
100492504,1,TB04,400,0,1161.29
100492504,1,TB12,9200,0,4499.99
100492504,1,TB11,8000,8000,3913.04
100492504,1,TB08,1840,1840,1799.99
100492504,1,TB05,1280,0,3716.12
100492504,1,TB01,2100,0,6096.77
100492504,1,TB02,1025,0,2975.8
100492504,1,TB03,236,0,685.16
100492506,1,TB11,600,600,293.47
100492506,1,TB08,1475,1475,1442.93
100492506,1,TB02,279,0,809.99
100492506,1,TB03,606,0,1759.35
100492506,1,TB12,1240,1240,606.52
100521302,1,TB11,390,390,190.76
100521305,1,TB01,800,0,2322.58
100521305,1,TB04,2890,0,8390.32
100521305,1,TB08,820,820,802.17
100521305,1,TB12,2700,2700,1320.65
100536801,1,TB07,400,0,1200
100536806,1,TB05,100,0,300
100536806,1,TB04,114,0,342
100536806,1,TB01,400,0,1200
100540401,1,TB03,785,0,2279.03
100540401,1,TB01,900,0,2612.9
100540401,1,TB08,310,310,303.26
100540401,1,TB02,214,0,621.29
100564502,1,TB02,89,0,258.38
100564502,1,TB01,1500,0,4354.83
100564502,1,TB03,590,0,1712.9
100564503,1,TB09,4800,0,4695.65
100568605,1,TB11,5300,5300,2606.55
100587002,1,TB01,500,0,1451.61
100605202,1,TB13,12800,800,6364.64
100605202,1,TB03,750,0,2177.41
100605203,1,TB04,2200,0,6387.09
100605203,1,TB10,4100,3000,4010.86
100605203,1,TB14,2500,2500,1243.09
100605203,1,TB01,763,0,2215.16
100606301,1,TB10,2200,275,2152.17
100606301,1,TB14,584,292,285.65
100606301,1,TB13,5500,460,2690.21
100606301,1,TB12,7000,0,3423.91
100606301,1,TB09,6000,0,5869.56
100606301,1,TB08,200,0,195.65
100606302,1,TB09,9000,0,8804.34
100609805,1,TB02,310,0,930
100609805,1,TB09,500,0,489.13
100609805,1,TB08,11300,4200,11054.34
100609805,1,TB11,800,0,393.44
100609805,1,TB12,500,0,245.9
100609805,1,TB03,1431,0,4293
100631404,1,TB03,330,0,958.06
100631404,1,TB04,1950,0,5661.29
100631404,1,TB05,1200,0,3483.87
100631404,1,TB10,30,0,29.34
100631404,1,TB02,389,0,1129.35
100631404,1,TB01,2000,0,5806.45
100638903,5,TR01,200,0,580.64
100638906,1,TB11,7000,3000,3423.91
100658001,1,TB08,1690,1690,1653.26
100658004,1,TB12,1500,1500,733.69
100665202,1,TB12,8465,15,4209.11
100665202,1,TB09,400,0,391.3
100665202,1,TB08,1280,0,1252.17
100665202,1,TB05,2000,0,5806.45
100665202,1,TB04,350,0,1016.12
100665202,1,TB03,704,0,2043.87
100665202,1,TB02,784,0,2276.12
100665202,1,TB01,1500,0,4354.83
100665202,1,TB11,1100,0,546.96
100665202,1,TR12,1200,0,596.68
100665202,1,TB13,800,0,397.79
100665202,1,TB10,350,150,342.39
100665204,1,TB15,12546,2091,6238.34
100665204,1,TB01,1500,0,4354.83
100665204,1,TB05,1684,0,4889.03
100671301,1,TB08,2600,2600,2543.47
100671303,1,TB13,1417,0,693.09
100671303,1,TB01,300,0,870.96
100671303,1,TB03,1600,0,4645.16
100671303,1,TB09,2067,0,2022.06
100671303,1,TB10,3331,877,3258.58
100671305,1,TB08,2400,250,2347.82
100671305,1,TB01,4000,0,11612.9
100711502,1,TB02,311,0,902.9
100711502,1,TB03,241,0,699.67
100711502,1,TB08,50,50,48.91
100711502,1,TB11,4320,4320,2113.04
100720004,1,TB11,1200,0,586.95
100720004,1,TB13,11000,3500,5380.43
100761302,1,TB08,3040,300,2973.91
100761302,1,TB12,7000,0,3423.91
100773805,2,TB08,2279,1374,2229.45
100781403,1,TB12,120,0,58.69
100781405,1,TB04,3000,0,8709.67
100781405,1,TB13,9000,0,4402.17
100781405,1,TR01,4000,0,11612.9
100781405,1,TR08,920,920,899.99
100781405,1,TB05,1500,0,4354.83
100781405,1,TB07,500,0,1451.61
100781405,1,TB02,45,0,130.64
100781405,1,TB01,4500,0,13064.51
100797702,1,TB01,500,0,1500
100797702,1,TB13,1550,1550,762.29
100797702,1,TB09,258,0,252.39
100797702,1,TB08,160,0,156.52
100797704,1,TB02,80,0,240
100797704,1,TB08,399,399,390.32
100797704,1,TB12,5923,3000,2912.95
100824504,1,TB08,500,200,489.13
100824506,1,TB08,1120,560,1095.65
100829604,1,TB02,88,0,264
100829604,1,TB03,94,0,282
100829604,1,TB10,726,342,710.21
100853403,1,TB08,698,438,682.82
100853403,1,TB11,5600,5600,2739.13
100853403,1,TB12,990,0,484.23
100853403,1,TR01,800,0,2322.58
100853403,1,TB07,1700,0,4935.48
100853403,1,TB05,250,0,725.8
100853403,1,TB04,500,0,1451.61
100853403,1,TB03,270,0,783.87
100853403,1,TB02,161,0,467.41
100853403,1,TB01,6350,0,18435.48
100853404,1,TB02,600,0,1741.93
100853404,1,TB01,1000,0,2903.22
100853404,1,TB08,799,799,781.63
100853404,1,TB03,1507,0,4375.16
100858702,1,TB07,400,0,1200
100858702,1,TB01,1500,0,4500
100858702,1,TB08,2630,0,2572.82
100858702,1,TB12,4000,0,1967.21
100858702,1,TB11,400,0,196.72
100858702,1,TB10,850,0,831.52
100858705,1,TB07,548,0,1644
100858705,1,TB02,387,0,1161
100858705,1,TB08,970,0,948.91
100902603,1,TB01,1000,0,3000
100902603,1,TB02,432,0,1296
100902603,1,TB03,476,0,1428
100902603,1,TB08,3050,3050,2983.69
100902603,1,TB11,600,0,295.08
100902604,1,TB11,2800,0,1377.04
100902604,1,TR01,1000,0,3000
100902604,1,TB01,400,0,1200
100902605,1,TB04,3468,0,10404
100902605,1,TB07,2100,0,6300
100902605,1,TB08,5900,3500,5771.73
100902605,1,TB10,925,250,904.89
100902605,1,TB12,9000,0,4426.22
100902605,1,TB13,6500,0,3196.72
100902605,1,TB14,7000,0,3442.62
100902605,1,TB02,223,0,669
100902605,1,TR09,1000,0,978.26
100902605,1,TR08,600,600,586.95
100902605,1,TB01,5250,0,15750
100902605,1,TB03,366,0,1098
100903001,1,TB12,5608,150,2743.04
100903001,1,TB07,750,0,2177.41
100903001,1,TB13,4800,0,2347.82
100920803,1,TB02,100,0,300
100920803,1,TB05,400,0,1200
100920803,1,TB03,203,0,609
100925406,1,TB13,20200,0,9880.43
100925406,1,TB01,300,0,870.96
100925406,1,TB14,7200,0,3521.73
100932702,1,TB12,1960,1960,963.93
100932702,1,TB08,1450,1450,1418.47
100932704,1,TB08,3370,690,3296.73
100960006,1,TB12,1250,250,611.41
100974202,1,TB11,600,600,298.34
100974202,1,TB08,2540,2540,2484.78
100974203,1,TB13,3300,0,1640.88
100974203,1,TB09,700,0,684.78
100974203,1,TB01,2500,0,7258.06
100974203,1,TB08,5000,3000,4891.3
100977302,1,TB09,5000,5000,4891.3
100977302,1,TB05,700,0,2032.25
100998702,1,TB08,2800,2800,2739.13
101000903,1,TB08,520,0,508.69
101000903,1,TB12,8500,4400,4157.6
101000906,1,TB02,500,0,1451.61
101000906,1,TB03,500,0,1451.61
101000906,1,TB01,1200,0,3483.87
101005504,1,TB03,110,0,319.35
101005504,1,TB08,2198,1300,2150.21
101005504,1,TB07,300,0,870.96
101005504,1,TB05,1600,0,4645.16
101005504,1,TB02,185,0,537.09
101017601,1,TB08,750,750,733.69
101017601,1,TB12,15999,15999,7868.36
101017601,1,TB01,400,0,1200
101017603,1,TB09,2600,2600,2543.47
101017603,1,TB08,7800,150,7630.43
101035004,1,TB03,128,0,371.61
101035004,1,TB02,243,0,705.48
101035004,1,TB08,350,350,342.39
101094802,1,TB05,4500,0,13500
101107404,1,TB12,2950,600,1442.93
101107404,1,TB13,2800,0,1369.56
101107404,1,TB08,5391,2269,5273.8
101107404,1,TB03,1876,0,5446.45
101107406,1,TB12,10500,0,5135.86
101123701,1,TB08,2400,0,2347.82
101123702,1,TB07,1150,0,3450
101165501,1,TB08,800,800,782.6
101165501,1,TB07,900,0,2612.9
101165501,1,TB02,300,0,870.96
101165501,1,TB01,5000,0,14516.12
101165501,1,TB05,500,0,1451.61
101165502,1,TB11,600,200,293.47
101179606,1,TB14,8200,8200,4032.78
101183004,1,TB04,600,0,1741.93
101183005,1,TB08,1705,685,1667.93
101183005,1,TB05,5000,0,14516.12
101183005,1,TB02,325,0,943.54
101209401,1,TB08,8470,2070,8285.86
101209401,1,TR11,300,0,146.73
101209401,1,TB11,700,700,342.39
101209401,1,TB07,650,0,1887.09
101209401,1,TB05,800,0,2322.58
101209401,1,TB04,540,0,1567.74
101209404,1,TB01,1500,0,4354.83
101209404,1,TB04,500,0,1451.61
101234903,1,TB08,250,0,244.56
101241505,1,TB11,3552,592,1737.39
101267602,1,TB12,333,333,163.77
101298506,1,TB11,200,200,97.82
101312201,1,TB15,1300,1300,646.4
101312201,1,TB08,150,0,146.73
101312204,1,TB12,1700,0,845.3
101312204,1,TR12,1000,1000,497.23
101312204,1,TB10,380,380,371.73
101312204,1,TB09,390,390,381.52
101312204,1,TB07,114,0,330.96
101312204,1,TB06,500,0,1451.61
101312204,1,TB05,800,0,2322.58
101312204,1,TB01,1000,0,2903.22
101312204,1,TB02,595,0,1727.41
101312204,1,TB03,1564,0,4540.64
101315305,1,TR12,400,70,195.65
101315305,1,TB09,350,0,342.39
101315305,1,TB08,1958,999,1915.43
101315305,1,TB03,1147,0,3329.99
101315305,1,TB02,148,0,429.67
101315305,1,TB01,2000,0,5806.45
101318801,1,TB15,1000,1000,491.8
101318801,1,TB08,3540,3540,3463.04
101318801,1,TR01,1200,0,3600
101318801,1,TB14,20000,230,9836.06
101318801,1,TB13,160000,0,78688.52
101318801,1,TB12,49000,49000,24098.36
101318801,1,TB01,12000,0,36000
101318801,1,TB02,173,0,519
101318801,1,TB03,511,0,1533
101318801,1,TB07,900,0,2700
101318805,1,TB13,4800,4800,2360.65
101337706,1,TB11,1000,0,491.8
101337706,1,TB02,3059,0,9177
101337706,1,TB01,6000,0,18000
101352905,1,TB11,2000,500,978.26
101355502,1,TB01,600,0,1741.93
101383002,1,TB11,14100,920,6896.73
101394201,1,TB08,4930,4930,4822.82
101394201,1,TR08,500,500,489.13
101395301,1,TB01,250,0,725.8
101408702,1,TB11,4300,0,2114.75
101408706,1,TB02,334,0,1002
101408706,1,TR01,500,0,1500
101408706,1,TB13,1430,480,703.27
101408706,1,TB10,4200,0,4108.69
101408706,1,TB08,2520,600,2465.21
101408706,1,TB05,1100,0,3300
101408706,1,TB01,5000,0,15000
101408706,1,TB03,321,0,963
101455905,1,TB08,3362,2462,3288.91
101455905,1,TB05,3000,0,8709.67
101457505,1,TB05,5850,0,16983.87
101463605,1,TB08,2030,700,1985.86
101463605,1,TR01,350,0,1050
101463605,1,TB04,650,0,1950
101463605,1,TB02,185,0,555
101463605,1,TR09,90,90,88.04
101463605,1,TB03,530,0,1590
101463605,1,TR08,700,700,684.78
101463605,1,TB07,389,0,1167
101493301,1,TB08,6700,1800,6554.34
101493301,1,TB01,500,0,1451.61
101493301,1,TB07,237,0,688.06
101499802,1,TB11,11000,0,5409.83
101499804,1,TB10,1500,1500,1467.39
101499804,1,TB08,300,300,293.47
101499804,1,TB07,200,0,600
101499804,1,TB05,1600,0,4800
101499804,1,TB02,500,0,1500
101556601,1,TB05,3000,0,9000
101556601,1,TB14,3000,0,1475.4
101556601,1,TB10,1400,1400,1369.56
101608501,1,TB08,410,410,401.08
101609606,1,TB08,200,200,195.65
101618004,1,TB08,60,0,58.69
101620201,1,TB03,760,0,2206.45
101623303,1,TB12,1000,1000,489.13
101626806,1,TB01,5000,0,15000
101660903,1,TB13,17000,0,8315.21
101660905,1,TB12,1000,0,489.13
101660905,1,TB08,1500,1500,1467.39
101702202,1,TB13,1600,1600,795.58
101702202,1,TB04,500,0,1451.61
101702202,1,TB08,850,0,831.52
101707301,1,TB12,8500,0,4157.6
101707301,1,TB08,4400,0,4304.34
101727403,1,TB08,2400,800,2347.82
101727406,1,TB01,1000,0,2903.22
101727406,1,TB13,5100,0,2494.56
101727406,1,TB08,2000,0,1956.52
101727406,1,TR01,500,0,1451.61
101727406,1,TB15,1150,1150,562.49
101727406,1,TB05,2100,0,6096.77
101727406,1,TB07,560,0,1625.8
101727406,1,TB02,247,0,717.09
101801204,1,TB08,399,0,390.32
101828303,1,TB08,290,0,283.69
101839803,1,TB09,3600,3600,3521.73
101839806,2,TB08,400,0,391.3
101851703,1,TB11,1600,0,786.88
101854905,1,TB12,3500,250,1711.95
101856506,1,TB08,3230,2530,3159.78
101897802,1,TB08,550,550,538.04
101897804,1,TB05,1700,0,5100
101899406,1,TB01,400,0,1161.29
101925602,1,TB09,5500,0,5380.43
101925604,1,TB12,3000,100,1475.4
101925604,1,TB08,380,100,371.73
101929003,1,TR07,200,0,580.64
101929004,1,TB11,10000,10000,4891.3
101929004,1,TB13,400,400,195.65
101929004,1,TB14,2400,400,1173.91
101929004,1,TR08,1200,0,1173.91
101929004,1,TB08,1150,800,1124.99
101929004,1,TB05,680,0,1974.19
101929004,1,TB06,400,0,1161.29
101929004,1,TB07,920,0,2670.96
101929004,1,TB02,388,0,1126.45
101929004,1,TB03,1368,0,3971.61
101929006,1,TB11,34000,30000,16630.43
101929006,1,TB09,2000,0,1956.52
101929006,1,TB01,8000,0,23225.8
101929006,1,TB14,38300,0,18733.69
101929006,1,TB08,1000,400,978.26
101929006,1,TB05,6600,0,19161.29
101929006,1,TB04,15600,0,45290.32
101932205,1,TB01,1200,0,3483.87
101932205,1,TB03,946,0,2746.45
101932205,1,TB04,720,0,2090.32
101932205,1,TB14,3000,500,1491.71
102015404,1,TB11,1600,230,782.6
102015913,1,TB13,2900,0,1418.47
102042001,1,TB08,11659,5329,11405.54
102042003,1,TB05,3000,0,8709.67
102042005,1,TB02,868,0,2519.99
102042005,1,TB03,1865,0,5414.51
102042005,1,TB08,4389,4389,4293.58
102055204,1,TB11,6000,6000,2983.42
102069805,1,TB12,5200,5200,2557.37
102089704,1,TB11,1500,0,737.7
102092904,1,TB05,1900,0,5516.12
102139514,1,TB08,115,80,112.49
102139622,1,TB13,14220,2370,6993.44
102139622,1,TB09,350,350,342.39
102139622,1,TB08,440,220,430.43
102139622,1,TB03,240,0,720
102139622,1,TB02,256,0,768
102139622,1,TB11,3050,0,1499.99
102139907,1,TB03,538,0,1561.93
102139909,1,TR08,500,0,489.13
102141820,1,TB12,5000,5000,2459.01
102141820,1,TB09,99,99,96.84
102141820,1,TB08,2070,0,2024.99
102141820,1,TB03,850,0,2550
102154521,1,TB08,2000,1350,1956.52
102154524,1,TB08,3100,3100,3032.6
102154524,1,TB09,1200,1200,1173.91
102154524,1,TB10,12000,0,11739.13
102154711,1,TB01,1000,0,3000
102154711,1,TB02,320,0,960
102154711,1,TB03,735,0,2205
102154915,1,TB13,2000,1000,978.26
102154915,1,TB10,600,600,586.95
102154915,1,TB02,570,0,1654.83
102154915,1,TB03,550,0,1596.77
102154915,1,TB08,750,750,733.69
102154917,1,TB03,392,0,1138.06
102154917,1,TB02,702,0,2038.06
102169323,1,TB11,11000,0,5380.43
102169323,1,TB12,850,0,415.76
102169602,1,TB11,9700,0,4770.49
102169602,1,TB09,3000,0,2934.78
102181412,1,TB12,4000,667,1956.52
102181922,1,TB11,1300,0,635.86
102181922,1,TB09,1675,0,1638.58
102224016,1,TB12,1200,900,586.95
102224224,1,TB11,349,349,173.53
102224224,1,TB08,799,0,781.63
102240301,1,TB09,200,200,195.65
102240301,1,TB08,5170,0,5057.6
102240301,1,TB07,399,0,1158.38
102240301,1,TB06,500,0,1451.61
102240301,1,TB04,7000,0,20322.58
102240301,1,TB03,335,0,972.58
102240301,1,TB02,99,0,287.41
102240301,1,TB10,1145,1145,1120.1
102240302,1,TB08,900,0,880.43
102240302,1,TB07,2200,0,6387.09
102240302,1,TB13,2400,0,1173.91
102240302,1,TB09,1100,1100,1076.08
102240305,1,TB13,4000,4000,1956.52
102240305,1,TB12,720,120,352.17
102240305,1,TR01,1000,0,2903.22
102240305,1,TB01,7000,0,20322.58
102240305,1,TB08,400,400,391.3
102240306,1,TB03,2949,0,8561.61
102240306,1,TB05,2500,0,7258.06
102240306,1,TB04,9500,0,27580.64
102240306,1,TB02,670,0,1945.16
102279609,1,TB05,1200,0,3600
102279611,1,TB03,138,0,414
102283305,1,TB12,11000,0,5380.43
102283305,1,TB02,321,0,931.93
102283305,1,TB03,289,0,839.03
102283305,1,TB05,1200,0,3483.87
102283305,1,TB08,1600,0,1565.21
102283305,1,TB09,190,0,185.86
102283305,1,TB11,11500,4000,5624.99
102312802,1,TB12,1100,0,540.98
102312804,1,TB08,2580,2580,2523.91
102312806,1,TB09,475,0,464.67
