folioviv,foliohog,numren,id_trabajo,trapais,subor,indep,personal,pago,contrato,tipocontr,pres_1,pres_2,pres_3,pres_4,pres_5,pres_6,pres_7,pres_8,pres_9,pres_10,pres_11,pres_12,pres_13,pres_14,pres_15,pres_16,pres_17,pres_18,pres_19,pres_20,pres_21,pres_22,pres_23,pres_24,pres_25,pres_26,htrab,sinco,scian,clas_emp,tam_emp,no_ing,tiene_suel,tipoact,socios,soc_nr1,soc_nr2,soc_resp,otra_act,tipoact2,tipoact3,tipoact4,lugar,conf_pers
300398604,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,46,7135,2382,1,2,,,,,,,,,,,,,
300398604,1,3,1,1,1,,,1,1,2,1,,,,,,,8,9,10,11,,,14,,16,17,,,,21,,23,24,,,57,4201,4671,2,3,,,,,,,,,,,,,
300398604,1,4,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,,13,14,15,16,17,18,19,20,21,,23,24,,,48,4211,4620,2,8,,,,,,,,,,,,,
300398605,1,1,1,1,1,,,1,1,2,,2,,,,,7,8,9,,11,,13,14,15,16,17,18,19,20,21,,23,24,,,64,3211,6212,3,11,,,,,,,,,,,,,
300401501,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,54,7511,4611,1,2,,,,,,,,,,,,,
300401501,1,5,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,25,2331,6112,3,11,,,,,,,,,,,,,
300401502,1,1,1,1,1,,,1,1,1,,2,,,,,7,8,9,,11,,,,,,,,,,,,23,24,,,45,2135,9312,3,7,,,,,,,,,,,,,
300401503,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,12,,14,,16,,,19,,,,23,24,,,48,5116,7221,1,6,,,,,,,,,,,,,
300401505,1,1,1,1,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3111,8130,3,8,,,,,,,,,,,,,
300401506,1,1,1,1,1,,,1,1,2,,,,4,,,7,8,9,,11,,,14,15,16,17,18,19,,21,,23,24,,,45,1521,6222,3,9,,,,,,,,,,,,,
300423901,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,,11,12,13,14,15,16,,,,,,,,,,,33,2426,9312,3,6,,,,,,,,,,,,,
300423902,1,1,1,1,1,,,1,2,,1,,,,,,7,8,9,10,11,12,13,14,15,16,17,,,,,,,,,,56,9236,4620,2,6,,,,,,,,,,,,,
300423902,1,2,1,1,1,,,1,2,,1,,,,,,7,8,9,10,11,12,13,14,15,16,17,18,,,,,,,,,70,1524,9313,3,5,,,,,,,,,,,,,
300423902,1,3,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,12,13,14,15,16,17,18,,,,,,,,,35,3111,9313,3,4,,,,,,,,,,,,,
300423904,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,12,13,14,15,16,17,,,,,,,,,,50,9221,2382,,2,,,,,,,,,,,,,
300423904,1,2,1,1,1,,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,26,45,9611,8140,,2,,,,,,,,,,,,,
300423905,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,70,2632,8111,2,3,,,,,,,,,,,,,
300423906,1,2,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,48,9621,5613,,2,,,,,,,,,,,,,
300426301,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,5114,9999,,1,,2,2,2,,,,2,,,,,
300426301,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,4211,4631,1,2,,,,,,,,,,,,,
300426303,1,1,1,1,1,,,1,2,,,,,,,,,8,,,,,,,,,,,,,,,,,,,48,2632,8111,1,2,,,,,,,,,,,,,
300426306,1,1,1,1,1,,,1,2,,,,,,,6,,,9,10,11,,13,14,,,,,,,,,,,,,40,4211,4681,2,2,,,,,,,,,,,,,
300426306,1,2,1,1,1,,,1,1,2,1,,,,,6,,8,9,10,11,12,13,14,,16,,,,,,,,,,,40,2512,4330,2,3,,,,,,,,,,,,,
300430002,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,40,4211,4651,2,2,,,,,,,,,,,,,
300430002,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,46,9231,8111,,2,,,,,,,,,,,,,
300430003,1,1,1,1,1,,,1,1,1,1,,,,,,,,9,,11,,,,15,16,17,,,,,,,,,,28,2413,6211,3,2,,,,,,,,,,,,,
300430006,1,1,1,1,1,,,1,1,1,,2,,,,,,8,9,,11,12,,,15,16,17,18,,,21,,23,,,,40,2121,9312,3,2,,,,,,,,,,,,,
300430006,1,2,1,1,1,,,1,1,2,,2,,,,,,,,,11,,,,15,16,17,18,,20,21,,,,,,40,1511,9313,3,2,,,,,,,,,,,,,
300437201,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,12,,14,15,16,17,,,20,21,,23,24,,,48,1211,4681,2,5,,,,,,,,,,,,,
300437201,1,3,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,12,,14,15,16,17,18,,20,,,23,24,,,48,5114,7221,1,4,,,,,,,,,,,,,
300437206,1,3,1,1,1,,,1,1,2,1,,,,,,7,8,9,,11,,,,,,,18,,,,,23,24,,,48,2335,6111,2,4,,,,,,,,,,,,,
300447401,1,1,1,1,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,26,40,9221,2382,,2,,,,,,,,,,,,,
300447401,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,54,3121,7221,2,3,,,,,,,,,,,,,
300447405,1,1,1,1,1,,,1,1,1,1,,,,,,,,9,10,11,,,,,,,,,20,,,,,,,40,4201,4611,2,2,,,,,,,,,,,,,
300447405,1,2,1,1,1,,,1,1,1,1,,,,,,,8,9,10,11,,,,,,,,,,21,,,,,,48,2644,8112,2,3,,,,,,,,,,,,,
300447405,1,3,1,1,1,,,1,1,1,,2,,,,6,,8,9,10,11,,,,15,,,,,,,,,,,,45,2622,9313,3,4,,,,,,,,,,,,,
300447405,1,4,1,1,1,,,1,1,1,1,,,,,,,8,9,10,11,,,,,,,,,,21,,,,,,48,2644,8112,2,3,,,,,,,,,,,,,
300581505,1,8,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,2632,8111,,1,,2,3,2,,,,2,,,,,
300581506,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,12,13,14,15,16,17,,,,,,,,,,96,8342,4850,2,9,,,,,,,,,,,,,
300581506,1,3,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,12,13,14,15,16,17,,,,,,,,,,48,3132,3260,2,2,,,,,,,,,,,,,
300585901,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,,11,,,14,15,16,17,,,20,21,,23,24,,,48,8111,2123,2,12,,,,,,,,,,,,,
300585902,1,1,1,1,1,,,1,1,2,,2,,,,,7,8,9,10,11,,,14,15,16,17,,,,,,23,24,,,72,5312,9314,3,11,,,,,,,,,,,,,
300585902,1,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,1222,6251,,2,,2,3,,,,,,,,,,
300585903,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,60,8341,4840,,2,,1,3,,,,,,,,,,
300585904,1,1,1,1,1,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,40,3101,9312,3,9,,,,,,,,,,,,,
300585905,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,,11,,,14,15,16,17,,,20,,,,,,,48,4211,4620,2,9,,,,,,,,,,,,,
300585906,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2121,5411,,1,,2,3,2,,,,2,,,,,
300585906,1,2,1,1,1,,,1,1,2,,2,,,,,7,8,9,,11,12,13,14,15,16,17,18,,,21,,23,,,,40,1222,5190,3,5,,,,,,,,,,,,,
300597302,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,77,4211,4611,2,3,,,,,,,,,,,,,
300597303,1,1,1,1,1,,,1,1,2,1,,,,,,,8,9,10,,,,14,15,16,17,,,,,,,,,,50,1411,4310,1,5,,,,,,,,,,,,,
300597304,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,84,1311,1110,2,2,,,,,,,,,,,,,
300597306,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,,13,14,15,16,17,18,19,20,21,,,24,,,48,4201,4620,2,9,,,,,,,,,,,,,
300597306,2,1,1,1,1,,,1,1,2,1,,,,,,,8,9,10,11,,,14,,,17,,,,,,,,,,36,2641,2381,2,3,,,,,,,,,,,,,
300604001,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,42,9111,1110,1,6,,,,,,,,,,,,,
300604001,1,7,1,1,1,,,1,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,36,3121,7221,1,3,,,,,,,,,,,,,
300604001,1,8,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,42,9111,1110,1,6,,,,,,,,,,,,,
300604002,1,1,1,1,1,,,1,1,1,1,,,,,,,8,9,10,11,,,,,,,,,,,,,,,,48,4201,4661,1,1,,,,,,,,,,,,,
300604004,1,1,1,1,1,,,1,1,1,1,,,,,,,8,9,,11,,,,,,,,,,,,,,,,48,8342,4870,1,1,,,,,,,,,,,,,
300604004,1,4,1,1,1,,,1,1,1,1,,,,,,,8,9,10,11,,,,,,,,,,,,,,,,48,5112,7221,1,3,,,,,,,,,,,,,
300604006,1,1,1,1,1,,,1,1,2,1,,,,,,,8,9,,11,,,,,,,,,,,,,,,,72,1712,7210,1,3,,,,,,,,,,,,,
300604006,1,2,1,1,1,,,1,1,2,1,,,,,,,8,9,,11,,,,,,,,,,,,,,,,48,5111,7221,1,2,,,,,,,,,,,,,
300605201,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,,13,14,,16,17,18,19,20,,,,,,,48,4201,5170,2,9,,,,,,,,,,,,,
300605202,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,,13,14,,16,17,,,20,21,,23,24,,,51,3121,4340,2,2,,,,,,,,,,,,,
300605202,1,2,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,12,13,14,15,16,17,,,,,,,,,,56,3121,4681,2,9,,,,,,,,,,,,,
300605203,1,1,1,1,1,,,1,1,2,,2,,,,,7,8,9,,11,,13,14,15,16,17,18,19,20,21,,23,24,,,48,5312,9313,3,9,,,,,,,,,,,,,
300605203,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,24,9631,8111,,2,,,,,,,,,,,,,
300605204,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,,11,,13,14,15,,,,,20,21,,23,24,,,72,5313,5614,2,5,,,,,,,,,,,,,
300605204,1,2,1,1,1,,,1,1,1,1,,,,,,7,,9,10,11,,,14,,16,17,,,,,,,,,,48,5111,7131,2,8,,,,,,,,,,,,,
300605204,1,2,2,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,7,7515,3110,,1,,1,1,2,,,,2,,,,,
300605204,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,40,8341,4611,1,2,,,,,,,,,,,,,
300605204,1,4,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,24,8341,4611,1,2,,,,,,,,,,,,,
300605205,1,1,1,1,1,,,1,2,,,,,,,6,,,,,,,,,,,,,,,,,,,,,60,7133,2381,1,3,,,,,,,,,,,,,
300609404,1,1,1,1,1,,,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,56,9221,2382,,2,,,,,,,,,,,,,
300609404,1,4,1,1,1,,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,26,50,4211,4631,1,2,,,,,,,,,,,,,
300609405,1,1,1,1,1,,,1,1,1,1,,,,,,7,8,,,11,12,,,15,,,,,,,,,,,,67,2263,2361,2,3,,,,,,,,,,,,,
300609405,1,2,1,1,1,,,1,1,2,,2,,,,,,8,9,10,11,12,,,15,,17,,,,,,,,,,10,2142,9314,3,4,,,,,,,,,,,,,
300609406,1,1,1,1,1,,,1,1,2,,2,,,,,7,8,9,,11,,,,,16,,,,,,,,,,,70,2321,6132,4,6,,,,,,,,,,,,,
300609406,1,2,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,12,13,,,16,17,,,,,,,,,,56,1411,4611,1,6,,,,,,,,,,,,,
300622701,1,1,1,1,1,,,1,1,2,,2,,,,,7,8,9,,11,,,14,15,,17,,,,,,,,,,56,3212,9313,3,7,,,,,,,,,,,,,
300622702,1,1,1,1,1,,,1,2,,,2,,,,,7,8,9,,11,12,,14,15,,17,,,20,,,,,,,56,3115,9313,3,2,,,,,,,,,,,,,
300622702,1,2,1,1,1,,,1,2,,,2,,,,,7,8,9,,11,12,13,14,15,16,17,,,20,21,,,,,,56,3113,2221,3,2,,,,,,,,,,,,,
300748609,1,4,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,7221,3320,1,2,,,,,,,,,,,,,
300748610,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8342,4850,,1,,2,3,,,,,,,,,,
300748610,1,2,1,1,1,,,1,1,1,1,,,,,,7,8,9,10,11,12,13,14,15,16,17,,19,20,21,,23,24,,,48,9236,3110,2,11,,,,,,,,,,,,,
300748610,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,30,4211,4631,1,2,,,,,,,,,,,,,
300748611,1,1,1,1,1,,,1,1,2,,2,,,,,7,8,9,,11,,,,,16,17,,,20,21,,,,,,42,5312,9314,3,8,,,,,,,,,,,,,
300748611,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,7135,1110,2,4,,,,,,,,,,,,,
300748611,1,2,2,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4111,4611,,1,,2,2,2,,,,2,,,,,
300748801,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,9221,2361,1,2,,,,,,,,,,,,,
300748801,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,54,9221,2361,2,2,,,,,,,,,,,,,
300748802,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,5114,7221,1,2,,,,,,,,,,,,,
300748803,1,2,1,1,1,,,1,1,2,1,,,,,,,8,,,11,,,,,,,,,,,,,,,,48,3121,7131,2,7,,,,,,,,,,,,,
300748804,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,60,9232,8112,1,2,,,,,,,,,,,,,
300748804,1,3,1,1,1,,,1,2,,1,,,,,,,8,,,11,,,,,,,,,,,,,,,,48,3121,4620,1,3,,,,,,,,,,,,,
300748805,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,39,3121,7221,1,2,,,,,,,,,,,,,
300748806,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,30,4111,4611,,1,,,,,,,,,,,,,
300748919,1,1,1,1,1,,,1,1,2,1,,,,,,,,,,,,,14,,,,,,,,,,,,,48,6117,1110,2,6,,,,,,,,,,,,,
300748920,1,1,1,1,1,,,1,2,,1,,,,,,7,8,9,,,,,,,16,,,,,,,,,,,48,8341,4340,2,9,,,,,,,,,,,,,
300748920,1,2,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,12,13,,15,16,17,,,20,,,,,,,48,4211,4681,2,3,,,,,,,,,,,,,
300748922,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,21,9611,8140,,1,,,,,,,,,,,,,
300748922,1,3,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,,,,14,,16,17,,,,21,,,,,,48,7513,3110,2,5,,,,,,,,,,,,,
300748923,1,1,1,1,1,,,1,1,1,1,,,,,,,8,,10,11,,,14,,16,,,,,,,,,,,54,9111,1110,2,9,,,,,,,,,,,,,
300748923,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7515,3110,,1,,2,1,2,,,,2,,,,,
300748924,1,1,1,1,1,,,1,2,,1,,,,,,,8,,10,11,,,14,,,17,,,,,,,,,,48,9622,7210,2,3,,,,,,,,,,,,,
300748924,1,1,2,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,6,9611,8140,,1,,,,,,,,,,,,,
300755008,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,7513,3110,1,2,,,,,,,,,,,,,
300755010,1,1,1,1,1,,,1,1,2,,2,,,,,7,8,9,,11,12,13,14,,16,17,,,,,,23,24,,,49,3111,9313,3,4,,,,,,,,,,,,,
300755011,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,56,6131,1110,1,1,,,,,,,,,,,,,
300755012,1,1,1,1,1,,,1,2,,1,,,,,,7,,,,,,,14,,,,,,,,,,,,,48,9111,1110,2,6,,,,,,,,,,,,,
300755012,1,2,1,1,1,,,1,1,1,1,,,,,,7,,,,,,,14,,,,,,,,,,,,,50,9111,1110,2,8,,,,,,,,,,,,,
300755213,1,1,1,1,1,,,1,2,,1,,,,,,,8,9,10,11,,,14,15,16,17,,,,,,23,,,,48,8101,3260,2,5,,,,,,,,,,,,,
300755215,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,9521,7221,,3,,2,3,1,2,,1,2,,,,,
300755215,1,2,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,9521,7221,1,3,,,,,,,,,,,,,
300755215,1,3,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3121,7221,1,2,,,,,,,,,,,,,
300755218,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,2632,8111,,1,,2,3,,,,,,,,,,
300755302,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,2632,8111,,2,,2,3,,,,,,,,,,
300755303,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,7121,2382,,2,,2,1,2,,,,2,,,,,
300755303,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,2651,5611,1,2,,,,,,,,,,,,,
300755304,1,1,1,1,1,,,1,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,77,9221,2361,1,2,,,,,,,,,,,,,
300755304,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,9231,3320,1,2,,,,,,,,,,,,,
300755304,1,4,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,9221,2382,,2,,,,,,,,,,,,,
300755306,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,,,,,,17,,,,21,,,,,,48,5111,4620,2,8,,,,,,,,,,,,,
300755306,1,3,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,4111,4661,,1,,2,2,2,,,,2,,,,,
300755419,1,1,1,1,1,,,1,1,2,,2,,,,,7,8,9,,11,,13,14,15,16,17,18,,,,,23,,,,40,1621,6112,3,7,,,,,,,,,,,,,
300755420,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,,,14,,16,,,,,,,,,,,48,9722,4340,2,3,,,,,,,,,,,,,
300301406,1,1,1,1,1,,,1,2,,1,,,,,,,8,9,10,11,,,,,,17,,,,,,,,,,56,7515,3110,1,2,,,,,,,,,,,,,
300302701,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,4111,4611,,1,,2,2,,,,,,,,,,
300302701,1,1,2,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4223,5310,,1,,2,3,2,,,,2,,,,,
300302702,1,1,1,1,1,,,1,2,,1,,,,,,,8,9,10,,,,14,15,16,17,,,20,,,,24,,,48,5101,7221,2,3,,,,,,,,,,,,,
300302702,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,9611,8140,,1,,,,,,,,,,,,,
300302703,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,20,2531,6241,2,2,,,,,,,,,,,,,
300302704,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,,,,14,,16,,,,,,,,24,,,48,7511,4620,2,2,,,,,,,,,,,,,
300302704,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,7341,3150,,1,,2,1,2,,,,2,,,,,
300302704,1,3,1,1,1,,,1,1,2,1,,,,,,7,8,9,,,,,,,,,,,20,,,,,,,48,4214,4681,2,7,,,,,,,,,,,,,
300302705,1,1,1,1,1,,,1,2,,1,,,,,,7,8,9,10,11,12,13,14,,,17,,,20,,,23,24,,,44,2272,4611,2,4,,,,,,,,,,,,,
300302706,1,1,1,1,1,,,1,2,,1,,,,,,7,8,,,,,,,,,,,,,,,,,,,48,5114,7222,1,2,,,,,,,,,,,,,
300306801,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,9331,8121,,3,,,,,,,,,,,,,
300306803,1,1,1,1,1,,,1,1,2,1,,,,,,,8,9,10,11,12,,14,15,16,17,,,20,21,,,,,,36,5116,7221,1,3,,,,,,,,,,,,,
300306803,1,2,1,1,1,,,1,1,1,1,,,,,,7,8,9,10,,,,14,15,16,17,,,,,,,,,,48,3121,4620,2,3,,,,,,,,,,,,,
300306804,1,1,1,1,1,,,1,1,2,,,,,,6,,,,,,,,,15,16,,,,,,,,,,,72,4201,4620,2,3,,,,,,,,,,,,,
300306804,1,2,1,1,1,,,1,1,2,1,,,,,6,,8,9,10,,,,,,16,,,,,,,,,,,48,4212,4620,2,3,,,,,,,,,,,,,
300306805,1,1,1,1,1,,,1,1,1,1,,,,,,,,9,10,,,,,15,,,,,,,,,,,,72,5313,5614,2,10,,,,,,,,,,,,,
300306806,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,8,2543,3230,,2,,,,,,,,,,,,,
300306806,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4111,4651,,1,,2,2,2,,,,2,,,,,
300312601,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,9221,2382,,3,,,,,,,,,,,,,
300312602,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,4111,4611,,1,,2,2,,,,,,,,,,
300312602,1,3,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,,13,14,15,16,17,18,,20,21,,23,24,,,48,3115,4671,2,3,,,,,,,,,,,,,
300312603,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,12,7132,2382,,1,,,,,,,,,,,,,
300312604,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,12,9611,8140,,1,,,,,,,,,,,,,
300312604,1,1,2,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,4111,4611,,1,,2,2,2,,,,2,,,,,
300312604,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,20,9411,7221,,2,,,,,,,,,,,,,
300312604,1,3,1,1,1,,,1,1,2,1,,,,,,7,8,9,,11,,,14,,,,,,20,,,,,,,48,8341,4310,2,5,,,,,,,,,,,,,
300312605,1,1,1,1,2,1,1,,,,1,,,,,,,,,,11,,,,,,,,,,,,,,,,48,2637,2381,,2,,1,1,,,,,,,,,,
300312605,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,27,5114,4611,,1,,1,2,,,,,,,,,,
300312606,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,9111,1110,2,6,,,,,,,,,,,,,
300312606,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,9111,1110,2,6,,,,,,,,,,,,,
300314501,1,1,1,1,1,,,1,2,,1,,,,,,,8,9,,,,,,,,17,,,,,,,,,,47,7211,3320,1,2,,,,,,,,,,,,,
300314505,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,5211,8121,1,2,,,,,,,,,,,,,
300319901,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,78,7212,8112,2,2,,,,,,,,,,,,,
300319901,1,2,1,1,1,,,1,1,1,1,,,,,,,8,9,,11,,,,,,,,,,,,23,24,,,40,9621,6111,2,4,,,,,,,,,,,,,
300319902,1,1,1,1,1,,,1,1,2,,,,,5,,7,8,9,10,11,,13,,,16,17,18,,20,,,23,24,,,49,9112,6132,4,10,,,,,,,,,,,,,
300319903,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,7221,3320,,1,,2,1,2,,,,2,,,,,
300319903,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,42,7221,3320,1,2,,,,,,,,,,,,,
300319905,1,1,1,1,1,,,1,1,2,1,,,,,,,8,9,,11,,,14,15,,17,,,,,,23,24,,,40,9623,7210,2,1,,,,,,,,,,,,,
300319905,1,2,1,1,1,,,1,1,2,1,,,,,,,8,9,10,11,,,14,,,,,,20,,,23,24,,,48,6223,1110,2,6,,,,,,,,,,,,,
300319905,1,5,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,,13,14,,,17,,,,,,23,24,,,105,3121,4620,2,7,,,,,,,,,,,,,
300319906,1,1,1,1,1,,,1,1,2,,2,,,,,,8,9,,11,,,14,15,16,17,,,20,,,23,24,,,60,8342,9312,3,8,,,,,,,,,,,,,
300322301,1,1,1,1,1,,,1,1,1,1,,,,,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,,,23,,,,40,1521,6241,2,2,,,,,,,,,,,,,
300322301,1,1,2,1,1,,,1,1,1,,2,,,,,7,8,,,11,12,,14,15,,,,19,20,,,23,,,,36,1521,6222,3,2,,,,,,,,,,,,,
300454401,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,9512,4632,,1,,2,2,2,,,,2,,,,,
300454402,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,7221,3320,,1,,2,1,,,,,,,,,,
300454402,1,3,1,1,1,,,1,1,2,1,,,,,,7,8,9,,11,,,14,,,17,,,20,,,,,,,48,9622,7210,1,2,,,,,,,,,,,,,
300454403,1,1,1,1,1,,,1,1,1,1,,,,,,,8,9,10,11,,,14,,,,,,,,,,,,,50,3121,4611,1,2,,,,,,,,,,,,,
300454403,1,2,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,,,14,,,17,,,,,,,,,,48,9622,7210,2,9,,,,,,,,,,,,,
300454404,1,1,1,1,1,,,1,1,2,1,,,,,,,8,9,10,11,,,14,,16,17,,,20,21,,23,,,,72,4201,4620,2,9,,,,,,,,,,,,,
